Date,Open,High,Low,Close,Volume,Open Interest
3/6/95,23.63711,23.66305281,22.91071125,23.35173906,374052,250219
3/7/95,23.37768187,23.45551031,22.57345469,22.96259687,538276,257290
3/8/95,22.96259687,23.74088125,22.93665406,23.58522437,428019,260502
3/9/95,23.63711,23.97436656,23.35173906,23.94842375,336955,259219
3/10/95,24.02625219,24.75265094,23.45551031,24.51916563,613407,294894
3/13/95,24.44133719,24.80453656,24.31162312,24.62293687,239323,290716
3/14/95,24.6748225,25.76442063,24.59699406,25.63470656,454142,309420
3/15/95,25.58282094,25.63470656,25.03802188,25.58282094,486469,306652
3/16/95,25.58282094,26.28327688,25.24556438,25.68659219,565324,324645
3/17/95,25.66064937,25.68659219,25.03802188,25.40122125,339192,328566
3/20/95,25.40122125,25.55687812,25.06396469,25.11585031,225447,334935
3/21/95,25.14179312,25.40122125,24.64887969,24.70076531,393450,340511
3/22/95,24.72670812,24.72670812,24.23379469,24.59699406,321081,338067
3/23/95,24.62293687,24.83047937,24.33756594,24.46728,307758,333812
3/24/95,24.51916563,25.5049925,24.46728,25.37527844,420956,331266
3/27/95,25.45310687,25.86819187,25.29745,25.84224906,199165,329157
3/28/95,25.84224906,25.9200775,25.01207906,25.11585031,319914,322545
3/29/95,25.16773594,25.86819187,24.90830781,25.34933562,488194,331107
3/30/95,25.47904969,25.86819187,24.75265094,24.98613625,388723,329202
3/31/95,24.98613625,25.11585031,24.31162312,24.98613625,387686,336668
4/3/95,24.93425062,25.55687812,24.83047937,25.53093531,295065,330807
4/4/95,25.55687812,25.79036344,25.40122125,25.53093531,318996,329269
4/5/95,25.60876375,25.84224906,25.34933562,25.53093531,272447,331878
4/6/95,25.55687812,25.84224906,25.53093531,25.73847781,173016,329500
4/7/95,25.76442063,26.30921969,25.19367875,25.37527844,566683,344673
4/10/95,25.34933562,25.47904969,25.03802188,25.40122125,187492,330047
4/11/95,25.40122125,25.79036344,25.14179312,25.58282094,359204,340366
4/12/95,25.58282094,25.76442063,25.24556438,25.68659219,304891,333844
4/13/95,25.712535,26.25733406,25.66064937,26.02384875,344516,340343
4/17/95,26.41299094,26.51676219,25.47904969,25.53093531,315097,350452
4/18/95,25.47904969,25.99790594,25.42716406,25.5049925,432824,367140
4/19/95,25.58282094,25.81630625,25.21962156,25.79036344,375402,364175
4/20/95,25.76442063,26.17950562,25.712535,25.94602031,376971,361593
4/21/95,25.97196312,26.15356281,25.89413469,26.12762,167632,358202
4/24/95,26.07573437,26.41299094,25.86819187,26.38704812,167648,354732
4/25/95,26.38704812,26.41299094,25.9200775,26.25733406,298389,351718
4/26/95,26.25733406,26.38704812,26.02384875,26.3351625,253347,355079
4/27/95,26.36110531,26.38704812,25.94602031,26.17950562,207246,351897
4/28/95,26.15356281,26.41299094,25.63470656,26.17950562,384135,355167
5/1/95,26.15356281,26.23139125,25.94602031,26.07573437,131450,351775
5/2/95,26.04979156,26.36110531,26.02384875,26.25733406,161469,351780
5/3/95,26.30921969,27.00967563,26.28327688,26.98373281,341108,363496
5/4/95,27.03561844,28.25493063,27.03561844,27.91767406,549024,372641
5/5/95,27.83984562,29.2407575,27.71013156,29.21481469,673001,386950
5/8/95,29.08510062,29.2407575,28.79972969,29.16292906,293909,383162
5/9/95,29.16292906,30.27847,28.92944375,29.88932781,661506,382187
5/10/95,29.91527062,30.79732625,29.2407575,29.52612844,625436,387665
5/11/95,29.52612844,30.01904188,29.00727219,29.47424281,518542,378624
5/12/95,29.50018563,29.62989969,28.8256725,29.42235719,454397,370392
5/15/95,29.4483,29.96715625,29.42235719,29.863385,214814,364835
5/16/95,29.94121344,30.77138344,29.81149937,30.64166937,422852,369757
5/17/95,30.66761219,31.08269719,30.51195531,30.693555,378225,367464
5/18/95,30.693555,30.82326906,30.04498469,30.25252719,356266,363427
5/19/95,30.35629844,30.43412687,30.04498469,30.27847,165456,324902
5/22/95,30.09687031,30.38224125,29.96715625,30.17469875,145403,313616
5/23/95,30.14875594,30.66761219,30.0709275,30.58978375,308723,298746
5/24/95,30.74544063,31.70532469,30.74544063,31.67938187,423197,289309
5/25/95,31.70532469,32.48360906,31.41995375,31.88692437,535084,292788
5/26/95,31.93881,32.22418094,31.49778219,31.78315313,202321,262603
5/30/95,31.78315313,32.53549469,31.78315313,32.48360906,301534,231296
5/31/95,32.53549469,32.82086562,32.17229531,32.5614375,96849,191912
6/1/95,32.61332312,33.36566469,32.32795219,33.26189344,496651,236734
6/2/95,33.21000781,35.36326125,33.08029375,34.11800625,626013,289704
6/5/95,34.14394906,34.92223344,34.14394906,34.2217775,336029,272379
6/6/95,34.29960594,34.55903406,33.91046375,34.27366313,378551,286326
6/7/95,34.29960594,34.71469094,33.65103562,34.06612062,374854,304736
6/8/95,33.98829219,34.014235,33.59915,33.72886406,383287,320403
6/9/95,33.52132156,33.59915,32.09446687,32.25012375,570222,338250
6/12/95,32.22418094,32.69115156,31.91286719,32.32795219,334997,332664
6/13/95,32.37983781,33.98829219,32.27606656,33.91046375,529177,348768
6/14/95,34.014235,34.16989187,33.54726438,33.78074969,324483,347980
6/15/95,33.78074969,34.16989187,33.31377906,33.41755031,358519,362923
6/16/95,33.44349312,33.46943594,32.63926594,33.28783625,332647,365379
6/19/95,33.36566469,34.09206344,33.33972187,34.014235,204481,375789
6/20/95,34.014235,34.27366313,33.70292125,33.88452094,273296,376531
6/21/95,33.88452094,34.55903406,33.67697844,34.14394906,322936,376775
6/22/95,34.16989187,35.31137563,34.14394906,35.15571875,353065,385514
6/23/95,35.0519475,35.31137563,34.42932,34.6368625,311759,374436
6/26/95,34.71469094,35.00006188,34.11800625,34.2217775,151205,369548
6/27/95,34.2217775,34.58497687,33.91046375,34.04017781,297357,375683
6/28/95,34.014235,34.55903406,33.96234938,34.48120563,249262,379798
6/29/95,34.48120563,34.74063375,32.76898,32.92463687,424566,391794
6/30/95,32.95057969,33.41755031,32.84680844,33.31377906,268642,387955
7/3/95,33.33972187,33.52132156,33.15812219,33.33972187,81805,389149
7/5/95,33.36566469,33.65103562,33.36566469,33.62509281,98283,388314
7/6/95,33.62509281,35.0519475,33.184065,34.94817625,268659,396175
7/7/95,34.94817625,35.51891813,33.93640656,34.79251938,446613,397781
7/10/95,34.71469094,35.00006188,34.6368625,34.92223344,145557,394927
7/11/95,34.89629062,34.89629062,34.19583469,34.2217775,206088,394396
7/12/95,34.29960594,34.53309125,34.014235,34.50714844,173242,393297
7/13/95,34.53309125,34.844405,34.14394906,34.45526281,241321,399201
7/14/95,34.48120563,34.50714844,33.49537875,33.96234938,348157,409153
7/17/95,33.91046375,33.93640656,33.15812219,33.184065,227471,416601
7/18/95,33.184065,33.31377906,32.5614375,32.61332312,313384,419198
7/19/95,32.53549469,32.76898,30.84921187,31.10864,597864,423829
7/20/95,31.23835406,31.62749625,30.56384094,31.36806812,462288,431431
7/21/95,31.34212531,31.54966781,30.25252719,30.40818406,263484,436798
7/24/95,30.35629844,31.16052562,30.30441281,31.13458281,333021,426547
7/25/95,31.13458281,31.7312675,30.4860125,31.57561062,411215,427084
7/26/95,31.54966781,31.67938187,31.00486875,31.05675437,284851,422170
7/27/95,31.10864,31.70532469,31.03081156,31.57561062,278657,417616
7/28/95,31.44589656,31.83503875,30.82326906,30.95298313,341499,425412
7/31/95,30.97892594,31.44589656,30.9010975,31.39401094,190264,421780
8/1/95,31.44589656,31.60155344,30.51195531,30.77138344,323396,427906
8/2/95,30.82326906,31.80909594,30.82326906,31.39401094,353836,407017
8/3/95,31.44589656,31.57561062,30.33035562,30.77138344,341983,392168
8/4/95,30.74544063,31.21241125,30.04498469,31.03081156,385548,382378
8/7/95,30.95298313,31.29023969,30.84921187,31.18646844,118170,364249
8/8/95,31.16052562,31.67938187,31.08269719,31.23835406,265548,352345
8/9/95,31.26429688,31.29023969,30.82326906,30.97892594,245926,340220
8/10/95,30.97892594,31.21241125,30.22658438,30.4860125,488780,347476
8/11/95,30.58978375,30.87515469,29.50018563,29.68178531,536672,350514
8/14/95,29.57801406,29.96715625,29.4483,29.863385,214881,344370
8/15/95,29.81149937,30.30441281,29.34452875,30.27847,390137,352964
8/16/95,30.43412687,30.74544063,30.12281312,30.56384094,333143,350082
8/17/95,30.66761219,30.66761219,30.14875594,30.43412687,292011,341186
8/18/95,30.46006969,30.56384094,30.33035562,30.43412687,129101,324744
8/21/95,30.46006969,31.03081156,30.40818406,30.79732625,167374,321478
8/22/95,30.79732625,30.9010975,30.43412687,30.53789812,147689,302077
8/23/95,30.56384094,30.64166937,30.20064156,30.27847,129829,294492
8/24/95,30.27847,31.23835406,30.25252719,31.10864,316930,278373
8/25/95,31.10864,32.45766625,31.10864,32.43172344,350525,275455
8/28/95,32.45766625,32.76898,32.04258125,32.48360906,300335,228039
8/29/95,32.43172344,32.53549469,32.06852406,32.30200938,256497,214600
8/30/95,32.353895,32.63926594,32.25012375,32.50955188,93543,178210
8/31/95,32.48360906,33.23595063,32.25012375,33.00246531,57183,149464
9/1/95,32.9765225,33.75480688,32.19823813,33.33972187,487913,211151
9/5/95,33.26189344,33.96234938,33.08029375,33.88452094,231950,217526
9/6/95,33.85857812,33.93640656,33.52132156,33.78074969,290672,241905
9/7/95,33.8066925,33.91046375,33.41755031,33.46943594,286399,253368
9/8/95,33.46943594,34.11800625,33.15812219,33.44349313,379059,266824
9/11/95,33.52132156,33.65103562,33.28783625,33.44349313,143253,271415
9/12/95,33.44349313,34.2217775,33.44349313,34.19583469,373272,295934
9/13/95,34.19583469,34.27366313,33.78074969,33.85857812,350913,304127
9/14/95,33.85857812,34.81846219,33.72886406,34.66280531,465964,323232
9/15/95,34.6368625,34.74063375,34.19583469,34.48120563,310959,319135
9/18/95,34.32554875,34.35149156,33.78074969,33.8066925,229374,319660
9/19/95,33.83263531,34.35149156,33.75480688,34.2217775,309231,329822
9/20/95,34.19583469,34.71469094,33.85857812,34.6368625,375048,329153
9/21/95,34.6368625,34.68874813,33.21000781,33.46943594,538448,329469
9/22/95,33.54726438,33.67697844,32.66520875,33.26189344,541078,334634
9/25/95,33.184065,33.3916075,32.82086562,33.21000781,194389,320083
9/26/95,33.23595063,33.72886406,32.95057969,33.15812219,329379,315240
9/27/95,33.21000781,33.31377906,32.353895,33.13217937,374649,317124
9/28/95,33.13217937,33.44349313,32.84680844,33.184065,345314,319732
9/29/95,33.184065,34.42932,32.89869406,34.32554875,380907,326291
10/2/95,34.09206344,34.81846219,34.09206344,34.29960594,334841,318401
10/3/95,34.35149156,34.97411906,34.24772031,34.68874813,270784,325714
10/4/95,34.71469094,35.10383312,34.53309125,35.07789031,191232,332895
10/5/95,35.0519475,35.44108969,34.92223344,35.15571875,373943,344857
10/6/95,35.12977594,35.64863219,34.55903406,35.36326125,454394,346914
10/10/95,35.31137563,35.70051781,35.23354719,35.38920406,218732,349095
10/11/95,35.36326125,35.41514688,35.12977594,35.38920406,164809,350657
10/12/95,35.36326125,35.83023187,35.10383312,35.77834625,280185,360798
10/13/95,35.75240344,37.02360125,35.75240344,36.89388719,480548,379377
10/16/95,36.76417313,36.84200156,36.42691656,36.60851625,211890,377954
10/17/95,36.60851625,37.1273725,36.11560281,36.84200156,451927,384089
10/18/95,36.86794437,36.97171563,36.42691656,36.55663063,313271,379316
10/19/95,36.55663063,36.89388719,36.24531688,36.79011594,360038,391673
10/20/95,36.76417313,36.81605875,35.98588875,36.2972025,389730,393099
10/23/95,36.11560281,36.16748844,35.83023187,36.08966,190621,387532
10/24/95,36.01183156,36.84200156,35.85617469,36.73823031,324595,388153
10/25/95,36.73823031,37.07548687,36.63445906,36.7122875,326087,391032
10/26/95,36.76417313,36.84200156,35.90806031,35.93400313,391485,392186
10/27/95,36.03777438,36.47880219,35.10383312,36.37503094,598418,390529
10/30/95,36.34908812,36.60851625,36.14154562,36.34908812,180906,388184
10/31/95,36.32314531,36.79011594,36.11560281,36.58257344,324376,393151
11/1/95,36.47880219,37.334915,36.24531688,36.94577281,389904,398276
11/2/95,36.97171563,37.62028594,36.84200156,37.46462906,282817,403649
11/3/95,37.49057188,37.87971406,37.15331531,37.28302938,339745,405502
11/6/95,37.20520094,37.334915,36.99765844,37.15331531,114080,404017
11/7/95,37.1273725,37.20520094,36.73823031,36.86794437,262428,404498
11/8/95,36.84200156,37.56840031,36.76417313,37.5424575,237503,408172
11/9/95,37.49057188,37.72405719,36.84200156,37.04954406,412693,400991
11/10/95,36.99765844,37.07548687,36.37503094,36.60851625,313467,382799
11/13/95,36.42691656,37.38680062,36.14154562,37.1273725,356645,394081
11/14/95,37.15331531,37.51651469,36.86794437,36.89388719,327877,379852
11/15/95,36.89388719,37.28302938,36.504745,36.7122875,340673,375240
11/16/95,36.7122875,37.72405719,36.7122875,37.20520094,447623,359595
11/17/95,37.20520094,37.51651469,37.02360125,37.334915,333922,346148
11/20/95,37.334915,37.77594281,37.04954406,37.15331531,201739,315655
11/21/95,37.1273725,37.28302938,36.66040187,36.81605875,286178,306671
11/22/95,36.76417313,36.97171563,36.63445906,36.86794437,178326,294167
11/24/95,37.02360125,37.30897219,36.97171563,37.25708656,81842,287591
11/27/95,37.23114375,37.64622875,37.23114375,37.5424575,177110,269496
11/28/95,37.5424575,37.56840031,37.15331531,37.43868625,320149,238114
11/29/95,37.43868625,37.80188563,37.43868625,37.77594281,264907,204065
11/30/95,37.77594281,38.76176969,37.77594281,38.52828438,392293,272470
12/1/95,38.50234156,39.02119781,38.39857031,38.96931219,285648,280033
12/4/95,39.04714063,40.0329675,38.91742656,39.87731063,285915,292280
12/5/95,39.87731063,39.98108188,39.41034,39.56599687,338895,319020
12/6/95,39.43628281,40.37022406,39.30656875,39.6178825,469383,332404
12/7/95,39.48816844,39.79948219,39.07308344,39.22874031,331748,327962
12/8/95,39.22874031,40.0329675,38.81365531,39.30656875,519308,347062
12/11/95,39.33251156,39.59193969,39.30656875,39.48816844,142390,338336
12/12/95,39.48816844,39.66976813,38.94336938,39.35845437,270319,356600
12/13/95,39.35845437,39.59193969,39.04714063,39.2027975,250185,359247
12/14/95,39.15091188,39.54005406,39.04714063,39.15091188,217036,363732
12/15/95,39.12496906,39.41034,38.86554094,39.04714063,188097,375730
12/18/95,38.86554094,38.91742656,37.82782844,37.85377125,281929,378588
12/19/95,37.85377125,38.7877125,37.25708656,38.68394125,404764,374975
12/20/95,38.7877125,39.25468313,38.47639875,38.65799844,267983,375949
12/21/95,38.58017,38.89148375,38.34668469,38.70988406,157574,371210
12/22/95,38.7877125,39.54005406,38.76176969,39.25468313,104447,365108
12/26/95,39.22874031,39.51411125,39.12496906,39.48816844,36144,364586
12/27/95,39.48816844,40.0329675,39.48816844,39.825425,93712,368447
12/28/95,39.85136781,40.18862438,39.77353938,40.16268156,82371,367778
12/29/95,40.18862438,40.57776656,39.95513906,40.4480525,130303,370593
1/2/96,40.31833844,40.55182375,39.98108188,40.34428125,199477,378245
1/3/96,40.39616688,40.81125187,40.29239563,40.52588094,283586,371945
1/4/96,40.47399531,40.99285156,39.74759656,39.77353938,387272,363012
1/5/96,39.79948219,40.05891031,38.83959812,39.46222563,585037,379447
1/8/96,39.56599687,39.85136781,39.35845437,39.51411125,83511,379007
1/9/96,39.59193969,39.98108188,39.09902625,39.33251156,333890,371695
1/10/96,39.22874031,39.22874031,38.06131375,38.21697063,527552,368673
1/11/96,38.24291344,38.50234156,37.9575425,38.3726275,377317,361211
1/12/96,38.3726275,38.7877125,38.03537094,38.3726275,346849,354255
1/16/96,38.52828438,39.28062594,38.50234156,39.25468313,326301,346016
1/17/96,39.35845437,40.18862438,39.35845437,40.16268156,438137,344957
1/18/96,40.0329675,40.57776656,39.825425,40.31833844,399925,338563
1/19/96,40.37022406,40.78530906,39.79948219,40.47399531,411396,340023
1/22/96,40.39616688,40.42210969,39.64382531,39.66976813,228664,335078
1/23/96,39.6178825,39.77353938,39.12496906,39.30656875,319136,334998
1/24/96,39.25468313,40.00702469,39.15091188,39.98108188,349564,335521
1/25/96,40.0329675,40.13673875,38.81365531,38.89148375,497262,337407
1/26/96,38.81365531,39.74759656,38.03537094,39.66976813,504728,333827
1/29/96,39.6178825,39.79948219,38.94336938,39.15091188,251668,328586
1/30/96,39.2027975,39.95513906,39.07308344,39.79948219,270419,327002
1/31/96,39.77353938,40.24051,39.56599687,40.00702469,335099,326260
2/1/96,40.00702469,40.08485312,39.48816844,39.56599687,343173,329050
2/2/96,39.59193969,39.90325344,38.81365531,38.83959812,442642,328389
2/5/96,38.70988406,38.91742656,38.24291344,38.89148375,368897,326796
2/6/96,38.91742656,39.28062594,38.76176969,39.02119781,262322,315714
2/7/96,39.09902625,39.33251156,38.63205563,38.94336938,280276,315104
2/8/96,38.89148375,39.17685469,38.60611281,38.96931219,341697,323635
2/9/96,39.04714063,39.6178825,38.3726275,38.995255,512853,326947
2/12/96,39.07308344,39.74759656,38.83959812,39.72165375,238803,331812
2/13/96,39.72165375,40.05891031,39.54005406,39.825425,328445,339870
2/14/96,39.85136781,39.85136781,39.38439719,39.41034,290230,338014
2/15/96,39.35845437,39.43628281,38.50234156,38.52828438,426425,347931
2/16/96,38.52828438,38.70988406,37.64622875,37.77594281,498963,318094
2/20/96,37.28302938,37.64622875,35.90806031,36.01183156,500846,325145
2/21/96,35.98588875,36.66040188,35.49297531,36.01183156,495397,315055
2/22/96,36.01183156,36.55663063,36.01183156,36.34908812,343786,297442
2/23/96,36.40097375,36.91983,35.23354719,35.51891813,545857,288193
2/26/96,35.54486094,35.72646063,34.71469094,35.33731844,448489,249917
2/27/96,35.31137563,35.64863219,34.89629063,35.12977594,438708,232701
2/28/96,35.07789031,35.70051781,34.76657656,34.844405,495531,186185
2/29/96,35.02600469,35.25949,34.2217775,34.94817625,528205,258173
3/1/96,34.97411906,36.03777438,34.92223344,35.95994594,423057,263094
3/4/96,36.03777438,36.53068781,35.83023187,36.42691656,246224,273374
3/5/96,36.47880219,36.55663063,35.674575,35.90806031,376029,286386
3/6/96,35.85617469,36.03777438,35.23354719,35.36326125,337637,300704
3/7/96,35.31137563,35.33731844,34.92223344,35.18166156,229202,297038
3/8/96,35.18166156,35.20760438,32.69115156,32.69115156,452434,326296
3/11/96,32.19823813,33.41755031,31.44589656,33.28783625,479564,348724
3/12/96,33.15812219,33.26189344,32.12040969,32.92463687,459272,343560
3/13/96,32.89869406,33.28783625,32.48360906,32.66520875,353173,342743
3/14/96,32.66520875,33.08029375,32.45766625,32.61332312,234821,342273
3/15/96,32.5614375,32.69115156,31.62749625,31.86098156,409359,356485
3/18/96,31.96475281,32.43172344,31.78315313,32.27606656,240589,350297
3/19/96,32.30200938,32.76898,32.09446687,32.30200938,346879,358203
3/20/96,32.32795219,33.08029375,31.93881,32.92463687,431187,359673
3/21/96,33.00246531,33.36566469,32.69115156,33.13217937,338304,358327
3/22/96,33.15812219,33.28783625,32.79492281,32.89869406,177941,348774
3/25/96,32.89869406,33.83263531,32.84680844,33.67697844,240699,345064
3/26/96,33.62509281,33.78074969,33.15812219,33.59915,233087,343753
