Date,M1_Position,M2_Position,M1_P&L,M2_P&L,P&L
12/3/08,1,-1,-3120.0000000000045,3299.9999999999827,179.99999999997817
12/4/08,1,-1,-2859.9999999999995,2749.999999999986,-110.00000000001364
12/5/08,1,-1,2900.0000000000055,1760.0000000000016,4660.000000000007
12/8/08,1,-1,-1640.0000000000005,-129.999999999999,-1769.9999999999995
12/9/08,1,-1,1449.9999999999886,-1069.9999999999932,379.99999999999545
12/10/08,1,-1,4460.000000000008,879.9999999999919,5340.0
12/11/08,1,-1,-1719.9999999999989,1560.000000000006,-159.99999999999295
12/12/08,1,-1,-1650.0000000000057,-1299.99999999999,-2949.9999999999955
12/15/08,1,-1,-769.999999999996,-1210.0000000000223,-1980.0000000000182
12/16/08,1,-1,-2090.0000000000036,890.0000000000218,-1199.9999999999818
12/17/08,1,-1,-2939.9999999999977,749.999999999993,-2190.0000000000045
12/18/08,1,-1,689.9999999999977,2009.9999999999873,2699.999999999985
12/19/08,1,-1,-2450.0000000000027,610.0000000000172,-1839.9999999999854
12/22/08,1,-1,-929.9999999999926,-4290.00000000002,-5220.000000000013
12/23/08,1,-1,-3630.0000000000095,-1379.9999999999814,-5009.999999999991
12/24/08,1,-1,2360.0000000000136,970.0000000000131,3330.000000000027
12/26/08,1,-1,2309.999999999988,-2520.0000000000246,-210.00000000003638
12/29/08,1,-1,-989.9999999999949,2089.9999999999964,1100.0000000000014
12/30/08,1,-1,5569.999999999993,2330.000000000023,7900.000000000016
12/31/08,1,-1,1740.000000000009,-3370.000000000015,-1630.000000000006
1/2/09,1,-1,2469.999999999999,-929.9999999999998,1539.9999999999993
1/5/09,1,-1,-230.00000000000398,889.9999999999864,659.9999999999824
1/6/09,1,-1,-5950.000000000003,1240.0000000000232,-4709.99999999998
1/7/09,1,-1,-929.9999999999926,3099.9999999999873,2169.9999999999945
1/8/09,1,-1,-870.0000000000045,700.0000000000028,-170.0000000000017
1/9/09,1,-1,-3239.999999999995,-229.99999999999687,-3469.999999999992
1/12/09,1,-1,1120.0000000000045,3559.9999999999986,4680.000000000004
1/13/09,1,-1,-580.0000000000125,1890.0000000000005,1309.999999999988
1/14/09,1,-1,-649.9999999999915,1300.0000000000077,650.0000000000163
1/15/09,1,-1,-969.9999999999989,289.99999999998136,-680.0000000000175
1/16/09,1,-1,-1730.000000000004,1820.0000000000039,89.99999999999977
1/20/09,1,-1,2709.9999999999936,-1189.9999999999977,1519.999999999996
1/21/09,1,-1,120.00000000000455,880.0000000000097,1000.0000000000142
1/22/09,1,-1,2799.9999999999973,1689.999999999987,4489.9999999999845
1/23/09,1,-1,-739.9999999999949,350.0000000000014,-389.99999999999346
1/26/09,1,-1,-4150.0000000000055,129.999999999999,-4020.0000000000064
1/27/09,1,-1,579.9999999999983,250.00000000000355,830.0000000000018
1/28/09,1,-1,-719.9999999999989,-1560.000000000006,-2280.0000000000045
1/29/09,1,-1,240.0000000000091,1590.0000000000248,1830.0000000000339
1/30/09,1,-1,-1600.0000000000086,-1400.0000000000057,-3000.0000000000146
2/2/09,1,-1,700.0000000000028,439.99999999998704,1139.99999999999
2/3/09,1,-1,-459.99999999999375,-839.9999999999964,-1299.99999999999
2/4/09,1,-1,849.9999999999943,-449.9999999999993,399.999999999995
2/5/09,1,-1,-1000.0,-1319.9999999999968,-2319.999999999997
2/6/09,1,-1,-609.9999999999994,-329.99999999999477,-939.9999999999942
2/9/09,1,-1,-2010.000000000005,2639.9999999999936,629.9999999999886
2/10/09,1,-1,-1609.9999999999995,110.00000000001009,-1499.9999999999895
2/11/09,1,-1,-299.99999999999716,469.99999999997044,169.99999999997328
2/12/09,1,-1,-200.00000000000284,449.9999999999993,249.99999999999648
2/13/09,1,-1,-3429.9999999999927,2420.0000000000086,-1009.9999999999841
2/17/09,1,-1,-1129.9999999999955,-209.9999999999902,-1339.9999999999857
2/18/09,1,-1,2769.999999999996,1270.0000000000066,4040.0000000000027
2/19/09,1,-1,-150.00000000000568,749.999999999993,599.9999999999873
2/20/09,1,-1,-1590.0000000000034,-619.9999999999939,-2209.9999999999973
2/23/09,1,-1,1520.0000000000102,-960.0000000000186,559.9999999999916
2/24/09,1,-1,2539.999999999992,1650.0000000000093,4190.000000000001
2/25/09,1,-1,2719.999999999999,-480.00000000000045,2239.9999999999986
2/26/09,1,-1,-459.99999999999375,-1209.9999999999866,-1669.9999999999804
2/27/09,1,-1,-4609.999999999999,459.999999999976,-4150.000000000023
3/2/09,1,-1,1500.0,-1299.99999999999,200.00000000001
3/3/09,1,-1,3730.000000000004,-579.9999999999983,3150.000000000006
3/4/09,1,-1,-1770.0000000000102,2520.000000000007,749.9999999999966
3/5/09,1,-1,1910.000000000011,1429.999999999989,3340.0
3/6/09,1,-1,1549.9999999999973,800.0000000000007,2349.999999999998
3/9/09,0,0,-12.37,-12.37,-24.74
3/10/09,0,0,0.0,0.0,0.0
3/11/09,0,0,0.0,0.0,0.0
3/12/09,0,0,0.0,0.0,0.0
3/13/09,0,0,0.0,0.0,0.0
3/16/09,0,0,0.0,0.0,0.0
3/17/09,0,0,0.0,0.0,0.0
3/18/09,0,0,0.0,0.0,0.0
3/19/09,0,0,0.0,0.0,0.0
3/20/09,0,0,0.0,0.0,0.0
3/23/09,0,0,0.0,0.0,0.0
3/24/09,0,0,0.0,0.0,0.0
3/25/09,0,0,0.0,0.0,0.0
3/26/09,0,0,0.0,0.0,0.0
3/27/09,0,0,0.0,0.0,0.0
3/30/09,0,0,0.0,0.0,0.0
3/31/09,0,0,0.0,0.0,0.0
4/1/09,0,0,0.0,0.0,0.0
4/2/09,0,0,0.0,0.0,0.0
4/3/09,0,0,0.0,0.0,0.0
4/6/09,0,0,0.0,0.0,0.0
4/7/09,0,0,0.0,0.0,0.0
4/8/09,0,0,0.0,0.0,0.0
4/9/09,0,0,0.0,0.0,0.0
4/13/09,0,0,0.0,0.0,0.0
4/14/09,0,0,0.0,0.0,0.0
4/15/09,0,0,0.0,0.0,0.0
4/16/09,0,0,0.0,0.0,0.0
4/17/09,0,0,0.0,0.0,0.0
4/20/09,0,0,0.0,0.0,0.0
4/21/09,0,0,0.0,0.0,0.0
4/22/09,0,0,0.0,0.0,0.0
4/23/09,0,0,0.0,0.0,0.0
4/24/09,0,0,0.0,0.0,0.0
4/27/09,0,0,0.0,0.0,0.0
4/28/09,0,0,0.0,0.0,0.0
4/29/09,0,0,0.0,0.0,0.0
4/30/09,0,0,0.0,0.0,0.0
5/1/09,0,0,0.0,0.0,0.0
5/4/09,0,0,0.0,0.0,0.0
5/5/09,0,0,0.0,0.0,0.0
5/6/09,0,0,0.0,0.0,0.0
5/7/09,0,0,0.0,0.0,0.0
5/8/09,0,0,0.0,0.0,0.0
5/11/09,0,0,0.0,0.0,0.0
5/12/09,0,0,0.0,0.0,0.0
5/13/09,0,0,0.0,0.0,0.0
5/14/09,0,0,0.0,0.0,0.0
5/15/09,0,0,0.0,0.0,0.0
5/18/09,0,0,0.0,0.0,0.0
5/19/09,0,0,0.0,0.0,0.0
5/20/09,0,0,0.0,0.0,0.0
5/21/09,0,0,0.0,0.0,0.0
5/22/09,0,0,0.0,0.0,0.0
5/26/09,0,0,0.0,0.0,0.0
5/27/09,0,0,0.0,0.0,0.0
5/28/09,0,0,0.0,0.0,0.0
5/29/09,0,0,0.0,0.0,0.0
6/1/09,0,0,0.0,0.0,0.0
6/2/09,0,0,0.0,0.0,0.0
6/3/09,0,0,0.0,0.0,0.0
6/4/09,0,0,0.0,0.0,0.0
6/5/09,0,0,0.0,0.0,0.0
6/8/09,0,0,0.0,0.0,0.0
6/9/09,0,0,0.0,0.0,0.0
6/10/09,0,0,0.0,0.0,0.0
6/11/09,0,0,0.0,0.0,0.0
6/12/09,0,0,0.0,0.0,0.0
6/15/09,0,0,0.0,0.0,0.0
6/16/09,0,0,0.0,0.0,0.0
6/17/09,0,0,0.0,0.0,0.0
6/18/09,0,0,0.0,0.0,0.0
6/19/09,0,0,0.0,0.0,0.0
6/22/09,0,0,0.0,0.0,0.0
6/23/09,0,0,0.0,0.0,0.0
6/24/09,0,0,0.0,0.0,0.0
6/25/09,0,0,0.0,0.0,0.0
6/26/09,0,0,0.0,0.0,0.0
6/29/09,0,0,0.0,0.0,0.0
6/30/09,0,0,0.0,0.0,0.0
7/1/09,0,0,0.0,0.0,0.0
7/2/09,0,0,0.0,0.0,0.0
7/6/09,0,0,0.0,0.0,0.0
7/7/09,0,0,0.0,0.0,0.0
7/8/09,0,0,0.0,0.0,0.0
7/9/09,0,0,0.0,0.0,0.0
7/10/09,0,0,0.0,0.0,0.0
7/13/09,0,0,0.0,0.0,0.0
7/14/09,0,0,0.0,0.0,0.0
7/15/09,0,0,0.0,0.0,0.0
7/16/09,0,0,0.0,0.0,0.0
7/17/09,0,0,0.0,0.0,0.0
7/20/09,0,0,0.0,0.0,0.0
7/21/09,0,0,0.0,0.0,0.0
7/22/09,0,0,0.0,0.0,0.0
7/23/09,0,0,0.0,0.0,0.0
7/24/09,0,0,0.0,0.0,0.0
7/27/09,0,0,0.0,0.0,0.0
7/28/09,0,0,0.0,0.0,0.0
7/29/09,0,0,0.0,0.0,0.0
7/30/09,0,0,0.0,0.0,0.0
7/31/09,0,0,0.0,0.0,0.0
8/3/09,0,0,0.0,0.0,0.0
8/4/09,0,0,0.0,0.0,0.0
8/5/09,0,0,0.0,0.0,0.0
8/6/09,0,0,0.0,0.0,0.0
8/7/09,0,0,0.0,0.0,0.0
8/10/09,0,0,0.0,0.0,0.0
8/11/09,0,0,0.0,0.0,0.0
8/12/09,0,0,0.0,0.0,0.0
8/13/09,0,0,0.0,0.0,0.0
8/14/09,0,0,0.0,0.0,0.0
8/17/09,0,0,0.0,0.0,0.0
8/18/09,0,0,0.0,0.0,0.0
8/19/09,0,0,0.0,0.0,0.0
8/20/09,0,0,0.0,0.0,0.0
8/21/09,-1,1,-492.370000000004,1107.630000000001,615.259999999997
8/24/09,-1,1,2320.0000000000073,-490.0000000000126,1829.9999999999945
8/25/09,-1,1,619.9999999999903,60.00000000002004,680.0000000000103
8/26/09,-1,1,-1060.0000000000023,-880.0000000000274,-1940.0000000000296
8/27/09,-1,1,-250.0,-1729.9999999999827,-1979.9999999999827
8/28/09,-1,1,2780.000000000001,-559.9999999999916,2220.000000000009
8/31/09,-1,1,1910.000000000011,-1560.0000000000236,349.99999999998727
9/1/09,-1,1,-0.0,-1059.999999999981,-1059.999999999981
9/2/09,-1,1,89.9999999999892,-2070.0000000000073,-1980.0000000000182
9/3/09,-1,1,-59.99999999998806,2199.9999999999886,2140.0000000000005
9/4/09,-1,1,-3080.0000000000127,790.000000000024,-2289.9999999999886
9/8/09,-1,1,-209.99999999999375,220.00000000000242,10.000000000008669
9/9/09,-1,1,-629.9999999999955,4269.999999999978,3639.9999999999827
9/10/09,-1,1,2549.9999999999973,-2959.9999999999936,-409.99999999999636
9/11/09,-1,1,349.9999999999943,3369.9999999999973,3719.999999999992
9/14/09,-1,1,-1929.9999999999927,229.99999999999687,-1699.999999999996
9/15/09,-1,1,-1570.0000000000073,4400.000000000013,2830.0000000000055
9/16/09,-1,1,-69.99999999999318,-2600.0000000000155,-2670.0000000000086
9/17/09,-1,1,450.00000000000284,2000.0000000000107,2450.0000000000136
9/18/09,-1,1,2559.999999999988,-2330.0000000000055,229.99999999998272
9/21/09,-1,1,-1829.9999999999982,980.0000000000075,-849.9999999999907
9/22/09,-1,1,2790.0000000000064,2340.0,5130.000000000006
9/23/09,-1,1,3079.999999999998,1419.9999999999945,4499.999999999993
9/24/09,0,0,-12.37,-12.37,-24.74
9/25/09,0,0,0.0,0.0,0.0
9/28/09,0,0,0.0,0.0,0.0
9/29/09,0,0,0.0,0.0,0.0
9/30/09,0,0,0.0,0.0,0.0
10/1/09,0,0,0.0,0.0,0.0
10/2/09,0,0,0.0,0.0,0.0
10/5/09,0,0,0.0,0.0,0.0
10/6/09,0,0,0.0,0.0,0.0
10/7/09,0,0,0.0,0.0,0.0
10/8/09,0,0,0.0,0.0,0.0
10/9/09,0,0,0.0,0.0,0.0
10/12/09,0,0,0.0,0.0,0.0
10/13/09,0,0,0.0,0.0,0.0
10/14/09,0,0,0.0,0.0,0.0
10/15/09,0,0,0.0,0.0,0.0
10/16/09,0,0,0.0,0.0,0.0
10/19/09,0,0,0.0,0.0,0.0
10/20/09,0,0,0.0,0.0,0.0
10/21/09,0,0,0.0,0.0,0.0
10/22/09,0,0,0.0,0.0,0.0
10/23/09,-1,1,1807.6300000000217,-2732.370000000002,-924.7399999999805
10/26/09,-1,1,-870.0000000000045,700.0000000000028,-170.0000000000017
10/27/09,-1,1,2089.999999999989,-2159.999999999993,-70.00000000000409
10/28/09,-1,1,-2410.000000000011,-40.00000000001336,-2450.000000000024
10/29/09,-1,1,2870.0000000000186,-169.9999999999946,2700.000000000024
10/30/09,-1,1,-1130.0000000000095,-2210.000000000001,-3340.0000000000105
11/2/09,-1,1,-1469.9999999999989,979.9999999999898,-490.0000000000091
11/3/09,-1,1,-799.999999999983,-1969.9999999999918,-2769.9999999999745
11/4/09,-1,1,779.9999999999727,570.0000000000039,1349.9999999999766
11/5/09,-1,1,2190.000000000012,-1870.0000000000116,320.0000000000002
11/6/09,-1,1,-1999.999999999986,750.0000000000107,-1249.9999999999752
11/9/09,-1,1,379.99999999999545,-2030.0000000000118,-1650.0000000000164
11/10/09,-1,1,-230.0000000000182,359.9999999999959,129.99999999997772
11/11/09,-1,1,2270.00000000001,-1400.0000000000057,870.0000000000043
11/12/09,-1,1,620.0000000000045,370.0000000000081,990.0000000000126
11/13/09,-1,1,-2500.0,1929.9999999999961,-570.0000000000039
11/16/09,-1,1,-189.99999999999773,-839.9999999999785,-1029.9999999999764
11/17/09,-1,1,-379.99999999999545,-2479.999999999993,-2859.9999999999886
11/18/09,-1,1,2049.9999999999827,559.9999999999916,2609.9999999999745
11/19/09,-1,1,580.0000000000125,429.9999999999926,1010.0000000000051
11/20/09,-1,1,-90.00000000000341,329.99999999999477,239.99999999999136
11/23/09,-1,1,1539.999999999992,-250.00000000000355,1289.9999999999884
11/24/09,-1,1,-1939.9999999999977,3970.0000000000023,2030.0000000000045
11/25/09,-1,1,1909.9999999999966,290.00000000001694,2200.0000000000136
11/27/09,-1,1,-1229.9999999999898,-3440.000000000012,-4670.000000000002
11/30/09,-1,1,-1090.0000000000034,-859.9999999999852,-1949.9999999999886
12/1/09,-1,1,1769.999999999996,-2320.000000000011,-550.000000000015
12/2/09,-1,1,140.00000000000057,-709.9999999999973,-569.9999999999967
12/3/09,-1,1,990.0000000000091,1269.9999999999889,2259.999999999998
12/4/09,-1,1,1539.999999999992,3849.9999999999977,5389.99999999999
12/7/09,-1,1,1310.0000000000023,1430.0000000000246,2740.000000000027
12/8/09,-1,1,1950.0000000000027,-2160.0000000000286,-210.00000000002592
12/9/09,-1,1,129.99999999999545,4000.0000000000036,4129.999999999999
12/10/09,0,0,-12.37,-12.37,-24.74
12/11/09,0,0,0.0,0.0,0.0
12/14/09,0,0,0.0,0.0,0.0
12/15/09,0,0,0.0,0.0,0.0
12/16/09,0,0,0.0,0.0,0.0
12/17/09,0,0,0.0,0.0,0.0
12/18/09,0,0,0.0,0.0,0.0
12/21/09,0,0,0.0,0.0,0.0
12/22/09,0,0,0.0,0.0,0.0
12/23/09,0,0,0.0,0.0,0.0
12/24/09,0,0,0.0,0.0,0.0
12/28/09,0,0,0.0,0.0,0.0
12/29/09,0,0,0.0,0.0,0.0
12/30/09,0,0,0.0,0.0,0.0
12/31/09,0,0,0.0,0.0,0.0
1/4/10,0,0,0.0,0.0,0.0
1/5/10,0,0,0.0,0.0,0.0
1/6/10,0,0,0.0,0.0,0.0
1/7/10,0,0,0.0,0.0,0.0
1/8/10,0,0,0.0,0.0,0.0
1/11/10,0,0,0.0,0.0,0.0
1/12/10,0,0,0.0,0.0,0.0
1/13/10,0,0,0.0,0.0,0.0
1/14/10,0,0,0.0,0.0,0.0
1/15/10,0,0,0.0,0.0,0.0
1/19/10,0,0,0.0,0.0,0.0
1/20/10,0,0,0.0,0.0,0.0
1/21/10,0,0,0.0,0.0,0.0
1/22/10,0,0,0.0,0.0,0.0
1/25/10,0,0,0.0,0.0,0.0
1/26/10,0,0,0.0,0.0,0.0
1/27/10,0,0,0.0,0.0,0.0
1/28/10,0,0,0.0,0.0,0.0
1/29/10,0,0,0.0,0.0,0.0
2/1/10,0,0,0.0,0.0,0.0
2/2/10,0,0,0.0,0.0,0.0
2/3/10,0,0,0.0,0.0,0.0
2/4/10,0,0,0.0,0.0,0.0
2/5/10,0,0,0.0,0.0,0.0
2/8/10,0,0,0.0,0.0,0.0
2/9/10,0,0,0.0,0.0,0.0
2/10/10,0,0,0.0,0.0,0.0
2/11/10,0,0,0.0,0.0,0.0
2/12/10,0,0,0.0,0.0,0.0
2/16/10,0,0,0.0,0.0,0.0
2/17/10,0,0,0.0,0.0,0.0
2/18/10,0,0,0.0,0.0,0.0
2/19/10,0,0,0.0,0.0,0.0
2/22/10,0,0,0.0,0.0,0.0
2/23/10,0,0,0.0,0.0,0.0
2/24/10,0,0,0.0,0.0,0.0
2/25/10,0,0,0.0,0.0,0.0
2/26/10,0,0,0.0,0.0,0.0
3/1/10,0,0,0.0,0.0,0.0
3/2/10,0,0,0.0,0.0,0.0
3/3/10,0,0,0.0,0.0,0.0
3/4/10,0,0,0.0,0.0,0.0
3/5/10,0,0,0.0,0.0,0.0
3/8/10,0,0,0.0,0.0,0.0
3/9/10,0,0,0.0,0.0,0.0
3/10/10,0,0,0.0,0.0,0.0
3/11/10,0,0,0.0,0.0,0.0
3/12/10,0,0,0.0,0.0,0.0
3/15/10,0,0,0.0,0.0,0.0
3/16/10,0,0,0.0,0.0,0.0
3/17/10,-1,1,657.6299999999875,-2192.3699999999994,-1534.740000000012
3/18/10,-1,1,1570.0000000000073,750.0000000000107,2320.000000000018
3/19/10,-1,1,-629.9999999999955,-830.0000000000196,-1460.000000000015
3/22/10,-1,1,-310.0000000000165,449.9999999999993,139.99999999998283
3/23/10,-1,1,1300.0000000000114,-359.9999999999959,940.0000000000155
3/24/10,-1,1,79.9999999999983,-1250.0,-1170.0000000000018
3/25/10,-1,1,530.0000000000011,-990.000000000002,-460.0000000000009
3/26/10,-1,1,-2170.000000000002,-139.99999999999346,-2309.9999999999955
3/29/10,-1,1,-199.99999999998863,570.0000000000039,370.00000000001523
3/30/10,-1,1,-1390.0000000000148,-1040.0000000000098,-2430.0000000000246
3/31/10,-1,1,-1109.9999999999852,2170.0000000000055,1060.0000000000202
4/1/10,-1,1,-1750.0,1909.9999999999895,159.99999999998954
4/5/10,-1,1,-219.99999999999886,-1809.9999999999916,-2029.9999999999905
4/6/10,-1,1,959.9999999999795,-769.9999999999995,189.99999999998
4/7/10,-1,1,490.0000000000091,-1099.9999999999943,-609.9999999999852
4/8/10,-1,1,469.99999999999886,1609.9999999999782,2079.9999999999773
4/9/10,-1,1,580.0000000000125,-619.9999999999761,-39.99999999996362
4/12/10,-1,1,289.99999999999204,1519.9999999999748,1809.9999999999668
4/13/10,-1,1,-1620.0000000000045,390.0000000000148,-1229.9999999999898
4/14/10,-1,1,-20.000000000010232,-2140.000000000004,-2160.0000000000146
4/15/10,-1,1,2080.0000000000127,530.0000000000082,2610.000000000021
4/16/10,-1,1,1539.999999999992,-960.0000000000009,579.9999999999911
4/19/10,-1,1,-719.9999999999989,379.99999999998477,-340.0000000000141
4/20/10,-1,1,170.00000000001592,-179.99999999998906,-9.999999999973141
4/21/10,-1,1,-20.000000000010232,1630.0000000000025,1609.9999999999923
4/22/10,-1,1,-1419.9999999999875,1230.0000000000111,-189.99999999997635
4/23/10,-1,1,919.9999999999875,139.99999999999346,1059.999999999981
4/26/10,-1,1,1760.000000000005,-289.99999999999915,1470.000000000006
4/27/10,-1,1,-780.0000000000153,359.9999999999959,-420.00000000001944
4/28/10,-1,1,-1949.9999999999886,-3609.9999999999886,-5559.999999999977
4/29/10,-1,1,-979.9999999999898,-630.0000000000239,-1610.0000000000136
4/30/10,-1,1,-40.000000000020464,790.0000000000063,749.9999999999858
5/3/10,-1,1,3450.0000000000027,40.00000000001336,3490.000000000016
5/4/10,-1,1,2770.00000000001,-260.0000000000158,2509.999999999994
5/5/10,-1,1,2859.9999999999995,-649.999999999995,2210.0000000000045
5/6/10,-1,1,2000.0,820.0000000000074,2820.0000000000073
5/7/10,-1,1,-1689.9999999999977,1470.0000000000025,-219.99999999999523
5/10/10,-1,1,429.9999999999926,-460.0000000000115,-30.000000000018872
5/11/10,-1,1,719.9999999999989,1600.0000000000014,2320.0
5/12/10,0,0,-12.37,-12.37,-24.74
5/13/10,0,0,0.0,0.0,0.0
5/14/10,0,0,0.0,0.0,0.0
5/17/10,0,0,0.0,0.0,0.0
5/18/10,0,0,0.0,0.0,0.0
5/19/10,0,0,0.0,0.0,0.0
5/20/10,0,0,0.0,0.0,0.0
5/21/10,0,0,0.0,0.0,0.0
5/24/10,0,0,0.0,0.0,0.0
5/25/10,0,0,0.0,0.0,0.0
5/26/10,0,0,0.0,0.0,0.0
5/27/10,0,0,0.0,0.0,0.0
5/28/10,0,0,0.0,0.0,0.0
6/1/10,0,0,0.0,0.0,0.0
6/2/10,0,0,0.0,0.0,0.0
6/3/10,0,0,0.0,0.0,0.0
6/4/10,0,0,0.0,0.0,0.0
6/7/10,0,0,0.0,0.0,0.0
6/8/10,0,0,0.0,0.0,0.0
6/9/10,0,0,0.0,0.0,0.0
6/10/10,0,0,0.0,0.0,0.0
6/11/10,0,0,0.0,0.0,0.0
6/14/10,0,0,0.0,0.0,0.0
6/15/10,0,0,0.0,0.0,0.0
6/16/10,0,0,0.0,0.0,0.0
6/17/10,0,0,0.0,0.0,0.0
6/18/10,0,0,0.0,0.0,0.0
6/21/10,0,0,0.0,0.0,0.0
6/22/10,0,0,0.0,0.0,0.0
6/23/10,0,0,0.0,0.0,0.0
6/24/10,0,0,0.0,0.0,0.0
6/25/10,0,0,0.0,0.0,0.0
6/28/10,0,0,0.0,0.0,0.0
6/29/10,0,0,0.0,0.0,0.0
6/30/10,0,0,0.0,0.0,0.0
7/1/10,0,0,0.0,0.0,0.0
7/2/10,0,0,0.0,0.0,0.0
7/6/10,0,0,0.0,0.0,0.0
7/7/10,0,0,0.0,0.0,0.0
7/8/10,0,0,0.0,0.0,0.0
7/9/10,0,0,0.0,0.0,0.0
7/12/10,0,0,0.0,0.0,0.0
7/13/10,0,0,0.0,0.0,0.0
7/14/10,0,0,0.0,0.0,0.0
7/15/10,0,0,0.0,0.0,0.0
7/16/10,0,0,0.0,0.0,0.0
7/19/10,0,0,0.0,0.0,0.0
7/20/10,0,0,0.0,0.0,0.0
7/21/10,0,0,0.0,0.0,0.0
7/22/10,0,0,0.0,0.0,0.0
7/23/10,0,0,0.0,0.0,0.0
7/26/10,0,0,0.0,0.0,0.0
7/27/10,0,0,0.0,0.0,0.0
7/28/10,0,0,0.0,0.0,0.0
7/29/10,0,0,0.0,0.0,0.0
7/30/10,0,0,0.0,0.0,0.0
8/2/10,0,0,0.0,0.0,0.0
8/3/10,0,0,0.0,0.0,0.0
8/4/10,0,0,0.0,0.0,0.0
8/5/10,0,0,0.0,0.0,0.0
8/6/10,0,0,0.0,0.0,0.0
8/9/10,0,0,0.0,0.0,0.0
8/10/10,0,0,0.0,0.0,0.0
8/11/10,0,0,0.0,0.0,0.0
8/12/10,0,0,0.0,0.0,0.0
8/13/10,0,0,0.0,0.0,0.0
8/16/10,0,0,0.0,0.0,0.0
8/17/10,0,0,0.0,0.0,0.0
8/18/10,0,0,0.0,0.0,0.0
8/19/10,0,0,0.0,0.0,0.0
8/20/10,0,0,0.0,0.0,0.0
8/23/10,0,0,0.0,0.0,0.0
8/24/10,0,0,0.0,0.0,0.0
8/25/10,0,0,0.0,0.0,0.0
8/26/10,0,0,0.0,0.0,0.0
8/27/10,0,0,0.0,0.0,0.0
8/30/10,0,0,0.0,0.0,0.0
8/31/10,0,0,0.0,0.0,0.0
9/1/10,0,0,0.0,0.0,0.0
9/2/10,0,0,0.0,0.0,0.0
9/3/10,0,0,0.0,0.0,0.0
9/7/10,0,0,0.0,0.0,0.0
9/8/10,0,0,0.0,0.0,0.0
9/9/10,0,0,0.0,0.0,0.0
9/10/10,0,0,0.0,0.0,0.0
9/13/10,0,0,0.0,0.0,0.0
9/14/10,0,0,0.0,0.0,0.0
9/15/10,0,0,0.0,0.0,0.0
9/16/10,0,0,0.0,0.0,0.0
9/17/10,0,0,0.0,0.0,0.0
9/20/10,0,0,0.0,0.0,0.0
9/21/10,0,0,0.0,0.0,0.0
9/22/10,0,0,0.0,0.0,0.0
9/23/10,0,0,0.0,0.0,0.0
9/24/10,0,0,0.0,0.0,0.0
9/27/10,0,0,0.0,0.0,0.0
9/28/10,0,0,0.0,0.0,0.0
9/29/10,0,0,0.0,0.0,0.0
9/30/10,0,0,0.0,0.0,0.0
10/1/10,0,0,0.0,0.0,0.0
10/4/10,0,0,0.0,0.0,0.0
10/5/10,0,0,0.0,0.0,0.0
10/6/10,0,0,0.0,0.0,0.0
10/7/10,0,0,0.0,0.0,0.0
10/8/10,0,0,0.0,0.0,0.0
10/11/10,-1,1,547.6300000000023,267.6299999999869,815.2599999999892
10/12/10,-1,1,-1289.999999999992,670.0000000000017,-619.9999999999903
10/13/10,-1,1,379.99999999999545,-389.99999999999704,-10.000000000001592
10/14/10,-1,1,1429.9999999999927,-749.999999999993,679.9999999999998
10/15/10,-1,1,-1869.9999999999905,-389.99999999999704,-2259.9999999999873
10/18/10,-1,1,3640.0000000000005,29.999999999983373,3669.9999999999836
10/19/10,-1,1,-2380.0000000000095,110.00000000001009,-2269.9999999999995
10/20/10,-1,1,1980.000000000004,-1260.0000000000123,719.9999999999918
10/21/10,-1,1,-1129.9999999999955,-699.9999999999851,-1829.9999999999804
10/22/10,-1,1,-829.9999999999983,-200.0000000000135,-1030.0000000000118
10/25/10,-1,1,-30.000000000001137,950.0000000000064,920.0000000000052
10/26/10,-1,1,609.9999999999994,20.00000000000668,630.0000000000061
10/27/10,-1,1,-240.0000000000091,1089.9999999999998,849.9999999999907
10/28/10,-1,1,750.0,1310.0000000000023,2060.0000000000023
10/29/10,-1,1,-1519.999999999996,-1790.0000000000205,-3310.0000000000164
11/1/10,-1,1,-950.0000000000028,360.00000000001364,-589.9999999999892
11/2/10,-1,1,-789.999999999992,-310.0000000000058,-1099.9999999999977
11/3/10,-1,1,-1799.9999999999973,180.00000000000682,-1619.9999999999905
11/4/10,-1,1,-359.99999999999943,670.0000000000017,310.0000000000023
11/5/10,-1,1,-210.00000000000796,1029.9999999999975,819.9999999999895
11/8/10,-1,1,340.0000000000034,929.9999999999998,1270.0000000000032
11/9/10,-1,1,-1090.0000000000034,-1329.9999999999911,-2419.9999999999945
11/10/10,-1,1,10.000000000005116,-1280.0000000000189,-1270.0000000000136
11/11/10,-1,1,2939.9999999999977,-1289.9999999999957,1650.000000000002
11/12/10,-1,1,49.99999999999716,460.0000000000115,510.00000000000864
11/15/10,-1,1,2450.0000000000027,-340.00000000000693,2109.999999999996
11/16/10,-1,1,1799.9999999999973,1959.9999999999973,3759.9999999999945
11/17/10,-1,1,-1379.9999999999955,-69.99999999999673,-1449.9999999999923
11/18/10,-1,1,439.9999999999977,1410.0000000000002,1849.999999999998
11/19/10,-1,1,239.99999999999488,1080.0000000000055,1320.0000000000005
11/22/10,0,0,-12.37,-12.37,-24.74
11/23/10,0,0,0.0,0.0,0.0
11/24/10,0,0,0.0,0.0,0.0
11/26/10,0,0,0.0,0.0,0.0
11/29/10,0,0,0.0,0.0,0.0
11/30/10,0,0,0.0,0.0,0.0
12/1/10,0,0,0.0,0.0,0.0
