Date,M1_Position,M2_Position,M1_P&L,M2_P&L,P&L
5/7/09,0,0,-14.549999999999999,-7.049999999999999,-21.599999999999998
5/8/09,0,0,0.0,0.0,0.0
5/11/09,0,0,0.0,0.0,0.0
5/12/09,0,0,0.0,0.0,0.0
5/13/09,0,0,0.0,0.0,0.0
5/14/09,0,0,0.0,0.0,0.0
5/15/09,0,0,0.0,0.0,0.0
5/18/09,0,0,0.0,0.0,0.0
5/19/09,0,0,0.0,0.0,0.0
5/20/09,0,0,0.0,0.0,0.0
5/21/09,0,0,0.0,0.0,0.0
5/22/09,0,0,0.0,0.0,0.0
5/26/09,0,0,0.0,0.0,0.0
5/27/09,0,0,0.0,0.0,0.0
5/28/09,0,0,0.0,0.0,0.0
5/29/09,0,0,0.0,0.0,0.0
6/1/09,0,0,0.0,0.0,0.0
6/2/09,0,0,0.0,0.0,0.0
6/3/09,0,0,0.0,0.0,0.0
6/4/09,0,0,0.0,0.0,0.0
6/5/09,0,0,0.0,0.0,0.0
6/8/09,0,0,0.0,0.0,0.0
6/9/09,0,0,0.0,0.0,0.0
6/10/09,0,0,0.0,0.0,0.0
6/11/09,0,0,0.0,0.0,0.0
6/12/09,0,0,0.0,0.0,0.0
6/15/09,0,0,0.0,0.0,0.0
6/16/09,0,0,0.0,0.0,0.0
6/17/09,0,0,0.0,0.0,0.0
6/18/09,0,0,0.0,0.0,0.0
6/19/09,0,0,0.0,0.0,0.0
6/22/09,0,0,0.0,0.0,0.0
6/23/09,0,0,0.0,0.0,0.0
6/24/09,0,0,0.0,0.0,0.0
6/25/09,0,0,0.0,0.0,0.0
6/26/09,0,0,0.0,0.0,0.0
6/29/09,0,0,0.0,0.0,0.0
6/30/09,0,0,0.0,0.0,0.0
7/1/09,0,0,0.0,0.0,0.0
7/2/09,0,0,0.0,0.0,0.0
7/6/09,0,0,0.0,0.0,0.0
7/7/09,0,0,0.0,0.0,0.0
7/8/09,0,0,0.0,0.0,0.0
7/9/09,0,0,0.0,0.0,0.0
7/10/09,0,0,0.0,0.0,0.0
7/13/09,0,0,0.0,0.0,0.0
7/14/09,0,0,0.0,0.0,0.0
7/15/09,0,0,0.0,0.0,0.0
7/16/09,0,0,0.0,0.0,0.0
7/17/09,0,0,0.0,0.0,0.0
7/20/09,0,0,0.0,0.0,0.0
7/21/09,0,0,0.0,0.0,0.0
7/22/09,0,0,0.0,0.0,0.0
7/23/09,0,0,0.0,0.0,0.0
7/24/09,0,0,0.0,0.0,0.0
7/27/09,0,0,0.0,0.0,0.0
7/28/09,0,0,0.0,0.0,0.0
7/29/09,0,0,0.0,0.0,0.0
7/30/09,0,0,0.0,0.0,0.0
7/31/09,0,0,0.0,0.0,0.0
8/3/09,0,0,0.0,0.0,0.0
8/4/09,0,0,0.0,0.0,0.0
8/5/09,0,0,0.0,0.0,0.0
8/6/09,0,0,0.0,0.0,0.0
8/7/09,0,0,0.0,0.0,0.0
8/10/09,0,0,0.0,0.0,0.0
8/11/09,0,0,0.0,0.0,0.0
8/12/09,0,0,0.0,0.0,0.0
8/13/09,0,0,0.0,0.0,0.0
8/14/09,0,0,0.0,0.0,0.0
8/17/09,0,0,0.0,0.0,0.0
8/18/09,0,0,0.0,0.0,0.0
8/19/09,0,0,0.0,0.0,0.0
8/20/09,0,0,0.0,0.0,0.0
8/21/09,0,0,0.0,0.0,0.0
8/24/09,0,0,0.0,0.0,0.0
8/25/09,0,0,0.0,0.0,0.0
8/26/09,0,0,0.0,0.0,0.0
8/27/09,0,0,0.0,0.0,0.0
8/28/09,0,0,0.0,0.0,0.0
8/31/09,0,0,0.0,0.0,0.0
9/1/09,0,0,0.0,0.0,0.0
9/2/09,0,0,0.0,0.0,0.0
9/3/09,0,0,0.0,0.0,0.0
9/4/09,0,0,0.0,0.0,0.0
9/8/09,0,0,0.0,0.0,0.0
9/9/09,0,0,0.0,0.0,0.0
9/10/09,0,0,0.0,0.0,0.0
9/11/09,0,0,0.0,0.0,0.0
9/14/09,0,0,0.0,0.0,0.0
9/15/09,0,0,0.0,0.0,0.0
9/16/09,0,0,0.0,0.0,0.0
9/17/09,0,0,0.0,0.0,0.0
9/18/09,0,0,0.0,0.0,0.0
9/21/09,0,0,0.0,0.0,0.0
9/22/09,0,0,0.0,0.0,0.0
9/23/09,0,0,0.0,0.0,0.0
9/24/09,0,0,0.0,0.0,0.0
9/25/09,0,0,0.0,0.0,0.0
9/28/09,0,0,0.0,0.0,0.0
9/29/09,0,0,0.0,0.0,0.0
9/30/09,0,0,0.0,0.0,0.0
10/1/09,0,0,0.0,0.0,0.0
10/2/09,0,0,0.0,0.0,0.0
10/5/09,0,0,0.0,0.0,0.0
10/6/09,0,0,0.0,0.0,0.0
10/7/09,0,0,0.0,0.0,0.0
10/8/09,0,0,0.0,0.0,0.0
10/9/09,0,0,0.0,0.0,0.0
10/12/09,0,0,0.0,0.0,0.0
10/13/09,0,0,0.0,0.0,0.0
10/14/09,0,0,0.0,0.0,0.0
10/15/09,0,0,0.0,0.0,0.0
10/16/09,0,0,0.0,0.0,0.0
10/19/09,0,0,0.0,0.0,0.0
10/20/09,0,0,0.0,0.0,0.0
10/21/09,0,0,0.0,0.0,0.0
10/22/09,0,0,0.0,0.0,0.0
10/23/09,0,0,0.0,0.0,0.0
10/26/09,0,0,0.0,0.0,0.0
10/27/09,0,0,0.0,0.0,0.0
10/28/09,0,0,0.0,0.0,0.0
10/29/09,0,0,0.0,0.0,0.0
10/30/09,0,0,0.0,0.0,0.0
11/2/09,0,0,0.0,0.0,0.0
11/3/09,0,0,0.0,0.0,0.0
11/4/09,0,0,0.0,0.0,0.0
11/5/09,0,0,0.0,0.0,0.0
11/6/09,0,0,0.0,0.0,0.0
11/9/09,0,0,0.0,0.0,0.0
11/10/09,0,0,0.0,0.0,0.0
11/11/09,0,0,0.0,0.0,0.0
11/12/09,0,0,0.0,0.0,0.0
11/13/09,0,0,0.0,0.0,0.0
11/16/09,0,0,0.0,0.0,0.0
11/17/09,0,0,0.0,0.0,0.0
11/18/09,0,0,0.0,0.0,0.0
11/19/09,0,0,0.0,0.0,0.0
11/20/09,0,0,0.0,0.0,0.0
11/23/09,0,0,0.0,0.0,0.0
11/24/09,0,0,0.0,0.0,0.0
11/25/09,0,0,0.0,0.0,0.0
11/27/09,0,0,0.0,0.0,0.0
11/30/09,0,0,0.0,0.0,0.0
12/1/09,0,0,0.0,0.0,0.0
12/2/09,0,0,0.0,0.0,0.0
12/3/09,0,0,0.0,0.0,0.0
12/4/09,0,0,0.0,0.0,0.0
12/7/09,0,0,0.0,0.0,0.0
12/8/09,0,0,0.0,0.0,0.0
12/9/09,0,0,0.0,0.0,0.0
12/10/09,0,0,0.0,0.0,0.0
12/11/09,0,0,0.0,0.0,0.0
12/14/09,0,0,0.0,0.0,0.0
12/15/09,0,0,0.0,0.0,0.0
12/16/09,0,0,0.0,0.0,0.0
12/17/09,0,0,0.0,0.0,0.0
12/18/09,0,0,0.0,0.0,0.0
12/21/09,0,0,0.0,0.0,0.0
12/22/09,0,0,0.0,0.0,0.0
12/23/09,0,0,0.0,0.0,0.0
12/24/09,0,0,0.0,0.0,0.0
12/28/09,0,0,0.0,0.0,0.0
12/29/09,0,0,0.0,0.0,0.0
12/30/09,0,0,0.0,0.0,0.0
12/31/09,0,0,0.0,0.0,0.0
1/4/10,0,0,0.0,0.0,0.0
1/5/10,0,0,0.0,0.0,0.0
1/6/10,0,0,0.0,0.0,0.0
1/7/10,0,0,0.0,0.0,0.0
1/8/10,0,0,0.0,0.0,0.0
1/11/10,0,0,0.0,0.0,0.0
1/12/10,0,0,0.0,0.0,0.0
1/13/10,0,0,0.0,0.0,0.0
1/14/10,0,0,0.0,0.0,0.0
1/15/10,0,0,0.0,0.0,0.0
1/19/10,0,0,0.0,0.0,0.0
1/20/10,0,0,0.0,0.0,0.0
1/21/10,0,0,0.0,0.0,0.0
1/22/10,0,0,0.0,0.0,0.0
1/25/10,0,0,0.0,0.0,0.0
1/26/10,0,0,0.0,0.0,0.0
1/27/10,0,0,0.0,0.0,0.0
1/28/10,0,0,0.0,0.0,0.0
1/29/10,0,0,0.0,0.0,0.0
2/1/10,0,0,0.0,0.0,0.0
2/2/10,0,0,0.0,0.0,0.0
2/3/10,0,0,0.0,0.0,0.0
2/4/10,0,0,0.0,0.0,0.0
2/5/10,0,0,0.0,0.0,0.0
2/8/10,0,0,0.0,0.0,0.0
2/9/10,0,0,0.0,0.0,0.0
2/10/10,0,0,0.0,0.0,0.0
2/11/10,0,0,0.0,0.0,0.0
2/12/10,0,0,0.0,0.0,0.0
2/16/10,0,0,0.0,0.0,0.0
2/17/10,0,0,0.0,0.0,0.0
2/18/10,0,0,0.0,0.0,0.0
2/19/10,0,0,0.0,0.0,0.0
2/22/10,0,0,0.0,0.0,0.0
2/23/10,0,0,0.0,0.0,0.0
2/24/10,0,0,0.0,0.0,0.0
2/25/10,0,0,0.0,0.0,0.0
2/26/10,0,0,0.0,0.0,0.0
3/1/10,0,0,0.0,0.0,0.0
3/2/10,0,0,0.0,0.0,0.0
3/3/10,0,0,0.0,0.0,0.0
3/4/10,0,0,0.0,0.0,0.0
3/5/10,0,0,0.0,0.0,0.0
3/8/10,0,0,0.0,0.0,0.0
3/9/10,0,0,0.0,0.0,0.0
3/10/10,0,0,0.0,0.0,0.0
3/11/10,0,0,0.0,0.0,0.0
3/12/10,0,0,0.0,0.0,0.0
3/15/10,0,0,0.0,0.0,0.0
3/16/10,0,0,0.0,0.0,0.0
3/17/10,0,0,0.0,0.0,0.0
3/18/10,0,0,0.0,0.0,0.0
3/19/10,0,0,0.0,0.0,0.0
3/22/10,0,0,0.0,0.0,0.0
3/23/10,0,0,0.0,0.0,0.0
3/24/10,0,0,0.0,0.0,0.0
3/25/10,0,0,0.0,0.0,0.0
3/26/10,0,0,0.0,0.0,0.0
3/29/10,0,0,0.0,0.0,0.0
3/30/10,0,0,0.0,0.0,0.0
3/31/10,0,0,0.0,0.0,0.0
4/1/10,0,0,0.0,0.0,0.0
4/5/10,0,0,0.0,0.0,0.0
4/6/10,0,0,0.0,0.0,0.0
4/7/10,0,0,0.0,0.0,0.0
4/8/10,0,0,0.0,0.0,0.0
4/9/10,0,0,0.0,0.0,0.0
4/12/10,0,0,0.0,0.0,0.0
4/13/10,0,0,0.0,0.0,0.0
4/14/10,0,0,0.0,0.0,0.0
4/15/10,0,0,0.0,0.0,0.0
4/16/10,0,0,0.0,0.0,0.0
4/19/10,0,0,0.0,0.0,0.0
4/20/10,0,0,0.0,0.0,0.0
4/21/10,0,0,0.0,0.0,0.0
4/22/10,0,0,0.0,0.0,0.0
4/23/10,0,0,0.0,0.0,0.0
4/26/10,0,0,0.0,0.0,0.0
4/27/10,0,0,0.0,0.0,0.0
4/28/10,0,0,0.0,0.0,0.0
4/29/10,0,0,0.0,0.0,0.0
4/30/10,0,0,0.0,0.0,0.0
5/3/10,0,0,0.0,0.0,0.0
5/4/10,0,0,0.0,0.0,0.0
5/5/10,0,0,0.0,0.0,0.0
5/6/10,0,0,0.0,0.0,0.0
5/7/10,0,0,0.0,0.0,0.0
5/10/10,0,0,0.0,0.0,0.0
5/11/10,0,0,0.0,0.0,0.0
5/12/10,0,0,0.0,0.0,0.0
5/13/10,0,0,0.0,0.0,0.0
5/14/10,0,0,0.0,0.0,0.0
5/17/10,0,0,0.0,0.0,0.0
5/18/10,0,0,0.0,0.0,0.0
5/19/10,0,0,0.0,0.0,0.0
5/20/10,0,0,0.0,0.0,0.0
5/21/10,0,0,0.0,0.0,0.0
5/24/10,0,0,0.0,0.0,0.0
5/25/10,0,0,0.0,0.0,0.0
5/26/10,0,0,0.0,0.0,0.0
5/27/10,0,0,0.0,0.0,0.0
5/28/10,0,0,0.0,0.0,0.0
6/1/10,1,-1,1360.45,-967.05,393.4000000000001
6/2/10,1,-1,325.0,-375.0,-50.0
6/3/10,1,-1,-1875.0,1270.0,-605.0
6/4/10,1,-1,-900.0,770.0,-130.0
6/7/10,1,-1,562.5,85.0,647.5
6/8/10,1,-1,-187.5,185.0,-2.5
6/9/10,1,-1,1412.5,-805.0,607.5
6/10/10,0,0,-14.549999999999999,-7.049999999999999,-21.599999999999998
6/11/10,0,0,0.0,0.0,0.0
6/14/10,0,0,0.0,0.0,0.0
6/15/10,0,0,0.0,0.0,0.0
6/16/10,0,0,0.0,0.0,0.0
6/17/10,0,0,0.0,0.0,0.0
6/18/10,0,0,0.0,0.0,0.0
6/21/10,0,0,0.0,0.0,0.0
6/22/10,0,0,0.0,0.0,0.0
6/23/10,0,0,0.0,0.0,0.0
6/24/10,1,-1,197.95,197.95,395.9
6/25/10,1,-1,-187.5,65.0,-122.5
6/28/10,1,-1,-1787.5,1450.0,-337.5
6/29/10,1,-1,-437.5,510.0,72.5
6/30/10,1,-1,-237.5,200.0,-37.5
7/1/10,1,-1,-375.0,135.0,-240.0
7/2/10,1,-1,500.0,-265.0,235.0
7/6/10,1,-1,1750.0,-1100.0,650.0
7/7/10,1,-1,387.5,-170.0,217.5
7/8/10,0,0,-14.549999999999999,-7.049999999999999,-21.599999999999998
7/9/10,0,0,0.0,0.0,0.0
7/12/10,0,0,0.0,0.0,0.0
7/13/10,0,0,0.0,0.0,0.0
7/14/10,0,0,0.0,0.0,0.0
7/15/10,0,0,0.0,0.0,0.0
7/16/10,0,0,0.0,0.0,0.0
7/19/10,0,0,0.0,0.0,0.0
7/20/10,0,0,0.0,0.0,0.0
7/21/10,0,0,0.0,0.0,0.0
7/22/10,0,0,0.0,0.0,0.0
7/23/10,0,0,0.0,0.0,0.0
7/26/10,0,0,0.0,0.0,0.0
7/27/10,0,0,0.0,0.0,0.0
7/28/10,0,0,0.0,0.0,0.0
7/29/10,0,0,0.0,0.0,0.0
7/30/10,0,0,0.0,0.0,0.0
8/2/10,0,0,0.0,0.0,0.0
8/3/10,0,0,0.0,0.0,0.0
8/4/10,0,0,0.0,0.0,0.0
8/5/10,0,0,0.0,0.0,0.0
8/6/10,0,0,0.0,0.0,0.0
8/9/10,0,0,0.0,0.0,0.0
8/10/10,0,0,0.0,0.0,0.0
8/11/10,0,0,0.0,0.0,0.0
8/12/10,0,0,0.0,0.0,0.0
8/13/10,0,0,0.0,0.0,0.0
8/16/10,0,0,0.0,0.0,0.0
8/17/10,0,0,0.0,0.0,0.0
8/18/10,0,0,0.0,0.0,0.0
8/19/10,0,0,0.0,0.0,0.0
8/20/10,0,0,0.0,0.0,0.0
8/23/10,0,0,0.0,0.0,0.0
8/24/10,0,0,0.0,0.0,0.0
8/25/10,0,0,0.0,0.0,0.0
8/26/10,0,0,0.0,0.0,0.0
8/27/10,0,0,0.0,0.0,0.0
8/30/10,0,0,0.0,0.0,0.0
8/31/10,0,0,0.0,0.0,0.0
9/1/10,0,0,0.0,0.0,0.0
9/2/10,0,0,0.0,0.0,0.0
9/3/10,0,0,0.0,0.0,0.0
9/7/10,0,0,0.0,0.0,0.0
9/8/10,0,0,0.0,0.0,0.0
9/9/10,0,0,0.0,0.0,0.0
9/10/10,0,0,0.0,0.0,0.0
9/13/10,0,0,0.0,0.0,0.0
9/14/10,0,0,0.0,0.0,0.0
9/15/10,0,0,0.0,0.0,0.0
9/16/10,0,0,0.0,0.0,0.0
9/17/10,1,-1,822.95,-587.05,235.9000000000001
9/20/10,1,-1,-87.5,-75.0,-162.5
9/21/10,1,-1,-250.0,120.0,-130.0
9/22/10,1,-1,-462.5,-40.0,-502.5
9/23/10,1,-1,1137.5,-735.0,402.5
9/24/10,1,-1,-275.0,220.0,-55.0
9/27/10,1,-1,200.0,-25.0,175.0
9/28/10,1,-1,-37.5,-10.0,-47.5
9/29/10,1,-1,-212.5,270.0,57.5
9/30/10,1,-1,275.0,20.0,295.0
10/1/10,1,-1,-375.0,350.0,-25.0
10/4/10,1,-1,1000.0,-830.0,170.0
10/5/10,1,-1,50.0,285.0,335.0
10/6/10,1,-1,37.5,-195.0,-157.5
10/7/10,1,-1,200.0,-135.0,65.0
10/8/10,1,-1,87.5,-95.0,-7.5
10/11/10,1,-1,112.5,-230.0,-117.5
10/12/10,1,-1,487.5,-380.0,107.5
10/13/10,1,-1,-37.5,-120.0,-157.5
10/14/10,1,-1,75.0,-660.0,-585.0
10/15/10,1,-1,162.5,10.0,172.5
10/18/10,1,-1,-725.0,540.0,-185.0
10/19/10,1,-1,550.0,-325.0,225.0
10/20/10,1,-1,50.0,75.0,125.0
10/21/10,1,-1,250.0,-480.0,-230.0
10/22/10,1,-1,100.0,-90.0,10.0
10/25/10,1,-1,0.0,-150.0,-150.0
10/26/10,1,-1,-200.0,-155.0,-355.0
10/27/10,1,-1,25.0,-40.0,-15.0
10/28/10,1,-1,25.0,75.0,100.0
10/29/10,1,-1,162.5,-140.0,22.5
11/1/10,1,-1,487.5,-425.0,62.5
11/2/10,1,-1,225.0,-280.0,-55.0
11/3/10,1,-1,1062.5,-405.0,657.5
11/4/10,1,-1,175.0,-5.0,170.0
11/5/10,1,-1,-100.0,15.0,-85.0
11/8/10,1,-1,-450.0,155.0,-295.0
11/9/10,1,-1,150.0,35.0,185.0
11/10/10,1,-1,-150.0,40.0,-110.0
11/11/10,1,-1,-775.0,775.0,0.0
11/12/10,1,-1,12.5,115.0,127.5
11/15/10,1,-1,-1050.0,745.0,-305.0
11/16/10,1,-1,137.5,-125.0,12.5
11/17/10,1,-1,1012.5,-745.0,267.5
11/18/10,1,-1,25.0,15.0,40.0
11/19/10,1,-1,-12.5,-420.0,-432.5
11/22/10,1,-1,-987.5,710.0,-277.5
11/23/10,1,-1,912.5,-780.0,132.5
11/24/10,1,-1,-662.5,240.0,-422.5
11/26/10,1,-1,162.5,10.0,172.5
11/29/10,1,-1,-350.0,570.0,220.0
11/30/10,1,-1,1250.0,-830.0,420.0
12/1/10,1,-1,912.5,-570.0,342.5
12/2/10,1,-1,37.5,-5.0,32.5
12/3/10,1,-1,-75.0,-65.0,-140.0
12/6/10,1,-1,62.5,10.0,72.5
12/7/10,1,-1,275.0,-210.0,65.0
12/8/10,1,-1,212.5,-15.0,197.5
12/9/10,1,-1,400.0,-305.0,95.0
12/10/10,1,-1,12.5,95.0,107.5
12/13/10,0,0,-14.549999999999999,-7.049999999999999,-21.599999999999998
12/14/10,0,0,0.0,0.0,0.0
12/15/10,0,0,0.0,0.0,0.0
12/16/10,0,0,0.0,0.0,0.0
12/17/10,0,0,0.0,0.0,0.0
12/20/10,0,0,0.0,0.0,0.0
12/21/10,0,0,0.0,0.0,0.0
12/22/10,0,0,0.0,0.0,0.0
12/23/10,0,0,0.0,0.0,0.0
12/27/10,0,0,0.0,0.0,0.0
12/28/10,0,0,0.0,0.0,0.0
12/29/10,0,0,0.0,0.0,0.0
12/30/10,0,0,0.0,0.0,0.0
12/31/10,0,0,0.0,0.0,0.0
1/3/11,0,0,0.0,0.0,0.0
1/4/11,0,0,0.0,0.0,0.0
1/5/11,0,0,0.0,0.0,0.0
1/6/11,0,0,0.0,0.0,0.0
1/7/11,0,0,0.0,0.0,0.0
1/10/11,0,0,0.0,0.0,0.0
1/11/11,0,0,0.0,0.0,0.0
1/12/11,0,0,0.0,0.0,0.0
1/13/11,0,0,0.0,0.0,0.0
1/14/11,0,0,0.0,0.0,0.0
1/18/11,0,0,0.0,0.0,0.0
1/19/11,0,0,0.0,0.0,0.0
1/20/11,0,0,0.0,0.0,0.0
1/21/11,0,0,0.0,0.0,0.0
1/24/11,0,0,0.0,0.0,0.0
1/25/11,0,0,0.0,0.0,0.0
1/26/11,0,0,0.0,0.0,0.0
1/27/11,0,0,0.0,0.0,0.0
1/28/11,0,0,0.0,0.0,0.0
1/31/11,0,0,0.0,0.0,0.0
2/1/11,0,0,0.0,0.0,0.0
2/2/11,0,0,0.0,0.0,0.0
2/3/11,0,0,0.0,0.0,0.0
2/4/11,0,0,0.0,0.0,0.0
2/7/11,0,0,0.0,0.0,0.0
2/8/11,0,0,0.0,0.0,0.0
2/9/11,0,0,0.0,0.0,0.0
2/10/11,0,0,0.0,0.0,0.0
2/11/11,0,0,0.0,0.0,0.0
2/14/11,0,0,0.0,0.0,0.0
2/15/11,0,0,0.0,0.0,0.0
2/16/11,0,0,0.0,0.0,0.0
2/17/11,0,0,0.0,0.0,0.0
2/18/11,0,0,0.0,0.0,0.0
2/22/11,0,0,0.0,0.0,0.0
2/23/11,0,0,0.0,0.0,0.0
2/24/11,0,0,0.0,0.0,0.0
2/25/11,0,0,0.0,0.0,0.0
2/28/11,0,0,0.0,0.0,0.0
3/1/11,0,0,0.0,0.0,0.0
3/2/11,0,0,0.0,0.0,0.0
3/3/11,0,0,0.0,0.0,0.0
3/4/11,0,0,0.0,0.0,0.0
3/7/11,0,0,0.0,0.0,0.0
3/8/11,0,0,0.0,0.0,0.0
3/9/11,0,0,0.0,0.0,0.0
3/10/11,0,0,0.0,0.0,0.0
3/11/11,0,0,0.0,0.0,0.0
3/14/11,0,0,0.0,0.0,0.0
3/15/11,0,0,0.0,0.0,0.0
3/16/11,0,0,0.0,0.0,0.0
3/17/11,0,0,0.0,0.0,0.0
3/18/11,0,0,0.0,0.0,0.0
3/21/11,0,0,0.0,0.0,0.0
3/22/11,0,0,0.0,0.0,0.0
3/23/11,0,0,0.0,0.0,0.0
3/24/11,0,0,0.0,0.0,0.0
3/25/11,0,0,0.0,0.0,0.0
3/28/11,0,0,0.0,0.0,0.0
3/29/11,0,0,0.0,0.0,0.0
3/30/11,0,0,0.0,0.0,0.0
3/31/11,0,0,0.0,0.0,0.0
4/1/11,0,0,0.0,0.0,0.0
4/4/11,0,0,0.0,0.0,0.0
4/5/11,0,0,0.0,0.0,0.0
4/6/11,0,0,0.0,0.0,0.0
4/7/11,0,0,0.0,0.0,0.0
4/8/11,0,0,0.0,0.0,0.0
4/11/11,0,0,0.0,0.0,0.0
4/12/11,0,0,0.0,0.0,0.0
4/13/11,0,0,0.0,0.0,0.0
4/14/11,0,0,0.0,0.0,0.0
4/15/11,0,0,0.0,0.0,0.0
4/18/11,0,0,0.0,0.0,0.0
4/19/11,0,0,0.0,0.0,0.0
4/20/11,0,0,0.0,0.0,0.0
4/21/11,0,0,0.0,0.0,0.0
4/25/11,0,0,0.0,0.0,0.0
4/26/11,0,0,0.0,0.0,0.0
4/27/11,0,0,0.0,0.0,0.0
4/28/11,0,0,0.0,0.0,0.0
4/29/11,0,0,0.0,0.0,0.0
5/2/11,0,0,0.0,0.0,0.0
5/3/11,0,0,0.0,0.0,0.0
5/4/11,0,0,0.0,0.0,0.0
5/5/11,0,0,0.0,0.0,0.0
5/6/11,0,0,0.0,0.0,0.0
5/9/11,0,0,0.0,0.0,0.0
5/10/11,0,0,0.0,0.0,0.0
5/11/11,0,0,0.0,0.0,0.0
5/12/11,0,0,0.0,0.0,0.0
5/13/11,0,0,0.0,0.0,0.0
5/16/11,0,0,0.0,0.0,0.0
5/17/11,0,0,0.0,0.0,0.0
5/18/11,0,0,0.0,0.0,0.0
5/19/11,0,0,0.0,0.0,0.0
5/20/11,0,0,0.0,0.0,0.0
5/23/11,0,0,0.0,0.0,0.0
5/24/11,0,0,0.0,0.0,0.0
5/25/11,0,0,0.0,0.0,0.0
5/26/11,0,0,0.0,0.0,0.0
5/27/11,0,0,0.0,0.0,0.0
5/31/11,0,0,0.0,0.0,0.0
6/1/11,0,0,0.0,0.0,0.0
6/2/11,0,0,0.0,0.0,0.0
6/3/11,0,0,0.0,0.0,0.0
6/6/11,0,0,0.0,0.0,0.0
6/7/11,0,0,0.0,0.0,0.0
6/8/11,0,0,0.0,0.0,0.0
6/9/11,0,0,0.0,0.0,0.0
6/10/11,0,0,0.0,0.0,0.0
6/13/11,0,0,0.0,0.0,0.0
6/14/11,0,0,0.0,0.0,0.0
6/15/11,0,0,0.0,0.0,0.0
6/16/11,0,0,0.0,0.0,0.0
6/17/11,-1,1,-402.05,187.95,-214.10000000000002
6/20/11,-1,1,-712.5,880.0,167.5
6/21/11,-1,1,412.5,-290.0,122.5
6/22/11,-1,1,137.5,160.0,297.5
6/23/11,-1,1,650.0,-595.0,55.0
6/24/11,-1,1,-612.5,825.0,212.5
6/27/11,0,0,-14.549999999999999,-7.049999999999999,-21.599999999999998
6/28/11,0,0,0.0,0.0,0.0
6/29/11,0,0,0.0,0.0,0.0
6/30/11,0,0,0.0,0.0,0.0
7/1/11,0,0,0.0,0.0,0.0
7/5/11,0,0,0.0,0.0,0.0
7/6/11,0,0,0.0,0.0,0.0
7/7/11,0,0,0.0,0.0,0.0
7/8/11,0,0,0.0,0.0,0.0
7/11/11,0,0,0.0,0.0,0.0
7/12/11,0,0,0.0,0.0,0.0
7/13/11,0,0,0.0,0.0,0.0
7/14/11,0,0,0.0,0.0,0.0
7/15/11,0,0,0.0,0.0,0.0
7/18/11,0,0,0.0,0.0,0.0
7/19/11,0,0,0.0,0.0,0.0
7/20/11,0,0,0.0,0.0,0.0
7/21/11,0,0,0.0,0.0,0.0
7/22/11,0,0,0.0,0.0,0.0
7/25/11,0,0,0.0,0.0,0.0
7/26/11,0,0,0.0,0.0,0.0
7/27/11,0,0,0.0,0.0,0.0
7/28/11,0,0,0.0,0.0,0.0
7/29/11,0,0,0.0,0.0,0.0
8/1/11,0,0,0.0,0.0,0.0
8/2/11,0,0,0.0,0.0,0.0
8/3/11,0,0,0.0,0.0,0.0
8/4/11,1,-1,-64.55,442.95,378.4
8/5/11,1,-1,-4325.0,2980.0,-1345.0
8/8/11,1,-1,3025.0,-2340.0,685.0
8/9/11,1,-1,-2412.5,1400.0,-1012.5
8/10/11,1,-1,2250.0,-1460.0,790.0
8/11/11,1,-1,412.5,-390.0,22.5
8/12/11,1,-1,1087.5,-580.0,507.5
8/15/11,1,-1,-312.5,150.0,-162.5
8/16/11,1,-1,-112.5,475.0,362.5
8/17/11,1,-1,-2325.0,1865.0,-460.0
8/18/11,1,-1,-975.0,820.0,-155.0
8/19/11,1,-1,-37.5,-60.0,-97.5
8/22/11,1,-1,1762.5,-1600.0,162.5
8/23/11,1,-1,675.0,-300.0,375.0
8/24/11,1,-1,-725.0,560.0,-165.0
8/25/11,1,-1,925.0,-1060.0,-135.0
8/26/11,1,-1,1600.0,-1120.0,480.0
8/29/11,1,-1,-162.5,-140.0,-302.5
8/30/11,1,-1,650.0,-275.0,375.0
8/31/11,1,-1,-825.0,470.0,-355.0
9/1/11,1,-1,-1600.0,1050.0,-550.0
9/2/11,1,-1,-237.5,-10.0,-247.5
9/6/11,1,-1,1725.0,-1135.0,590.0
9/7/11,1,-1,-662.5,105.0,-557.5
9/8/11,1,-1,-1387.5,955.0,-432.5
9/9/11,1,-1,262.5,-520.0,-257.5
9/12/11,1,-1,412.5,-515.0,-102.5
9/13/11,1,-1,850.0,-625.0,225.0
9/14/11,1,-1,1100.0,-760.0,340.0
9/15/11,1,-1,375.0,-465.0,-90.0
9/16/11,1,-1,-700.0,125.0,-575.0
9/19/11,1,-1,-87.5,90.0,2.5
9/20/11,1,-1,-2012.5,1020.0,-992.5
9/21/11,1,-1,-1612.5,1420.0,-192.5
9/22/11,1,-1,312.5,-550.0,-237.5
9/23/11,1,-1,1437.5,-480.0,957.5
9/26/11,1,-1,550.0,-560.0,-10.0
9/27/11,1,-1,-1037.5,710.0,-327.5
9/28/11,1,-1,375.0,580.0,955.0
9/29/11,1,-1,-1512.5,1100.0,-412.5
9/30/11,1,-1,-1987.5,1385.0,-602.5
10/3/11,1,-1,1362.5,-965.0,397.5
10/4/11,1,-1,1075.0,-1080.0,-5.0
10/5/11,1,-1,1125.0,-745.0,380.0
10/6/11,1,-1,-125.0,60.0,-65.0
10/7/11,1,-1,1800.0,-1500.0,300.0
10/10/11,1,-1,-75.0,-235.0,-310.0
10/11/11,1,-1,437.5,-160.0,277.5
