Date,M1_Position,M2_Position,M1_P&L,M2_P&L,P&L
5/27/09,0,0,0.0,0.0,0.0
5/28/09,0,0,0.0,0.0,0.0
5/29/09,0,0,0.0,0.0,0.0
6/1/09,0,0,0.0,0.0,0.0
6/2/09,0,0,0.0,0.0,0.0
6/3/09,0,0,0.0,0.0,0.0
6/4/09,0,0,0.0,0.0,0.0
6/5/09,0,0,0.0,0.0,0.0
6/8/09,0,0,0.0,0.0,0.0
6/9/09,0,0,0.0,0.0,0.0
6/10/09,0,0,0.0,0.0,0.0
6/11/09,0,0,0.0,0.0,0.0
6/12/09,0,0,0.0,0.0,0.0
6/15/09,0,0,0.0,0.0,0.0
6/16/09,0,0,0.0,0.0,0.0
6/17/09,0,0,0.0,0.0,0.0
6/18/09,0,0,0.0,0.0,0.0
6/19/09,0,0,0.0,0.0,0.0
6/22/09,0,0,0.0,0.0,0.0
6/23/09,0,0,0.0,0.0,0.0
6/24/09,0,0,0.0,0.0,0.0
6/25/09,0,0,0.0,0.0,0.0
6/26/09,0,0,0.0,0.0,0.0
6/29/09,0,0,0.0,0.0,0.0
6/30/09,0,0,0.0,0.0,0.0
7/1/09,0,0,0.0,0.0,0.0
7/2/09,0,0,0.0,0.0,0.0
7/6/09,0,0,0.0,0.0,0.0
7/7/09,0,0,0.0,0.0,0.0
7/8/09,0,0,0.0,0.0,0.0
7/9/09,0,0,0.0,0.0,0.0
7/10/09,0,0,0.0,0.0,0.0
7/13/09,0,0,0.0,0.0,0.0
7/14/09,0,0,0.0,0.0,0.0
7/15/09,0,0,0.0,0.0,0.0
7/16/09,0,0,0.0,0.0,0.0
7/17/09,0,0,0.0,0.0,0.0
7/20/09,0,0,0.0,0.0,0.0
7/21/09,0,0,0.0,0.0,0.0
7/22/09,0,0,0.0,0.0,0.0
7/23/09,0,0,0.0,0.0,0.0
7/24/09,0,0,0.0,0.0,0.0
7/27/09,0,0,0.0,0.0,0.0
7/28/09,0,0,0.0,0.0,0.0
7/29/09,0,0,0.0,0.0,0.0
7/30/09,0,0,0.0,0.0,0.0
7/31/09,0,0,0.0,0.0,0.0
8/3/09,0,0,0.0,0.0,0.0
8/4/09,0,0,0.0,0.0,0.0
8/5/09,0,0,0.0,0.0,0.0
8/6/09,0,0,0.0,0.0,0.0
8/7/09,0,0,0.0,0.0,0.0
8/10/09,0,0,0.0,0.0,0.0
8/11/09,0,0,0.0,0.0,0.0
8/12/09,0,0,0.0,0.0,0.0
8/13/09,0,0,0.0,0.0,0.0
8/14/09,0,0,0.0,0.0,0.0
8/17/09,0,0,0.0,0.0,0.0
8/18/09,0,0,0.0,0.0,0.0
8/19/09,0,0,0.0,0.0,0.0
8/20/09,0,0,0.0,0.0,0.0
8/21/09,0,0,0.0,0.0,0.0
8/24/09,0,0,0.0,0.0,0.0
8/25/09,0,0,0.0,0.0,0.0
8/26/09,0,0,0.0,0.0,0.0
8/27/09,0,0,0.0,0.0,0.0
8/28/09,0,0,0.0,0.0,0.0
8/31/09,0,0,0.0,0.0,0.0
9/1/09,0,0,0.0,0.0,0.0
9/2/09,0,0,0.0,0.0,0.0
9/3/09,0,0,0.0,0.0,0.0
9/4/09,0,0,0.0,0.0,0.0
9/8/09,0,0,0.0,0.0,0.0
9/9/09,0,0,0.0,0.0,0.0
9/10/09,0,0,0.0,0.0,0.0
9/11/09,0,0,0.0,0.0,0.0
9/14/09,0,0,0.0,0.0,0.0
9/15/09,0,0,0.0,0.0,0.0
9/16/09,0,0,0.0,0.0,0.0
9/17/09,0,0,0.0,0.0,0.0
9/18/09,0,0,0.0,0.0,0.0
9/21/09,0,0,0.0,0.0,0.0
9/22/09,0,0,0.0,0.0,0.0
9/23/09,0,0,0.0,0.0,0.0
9/24/09,0,0,0.0,0.0,0.0
9/25/09,0,0,0.0,0.0,0.0
9/28/09,0,0,0.0,0.0,0.0
9/29/09,0,0,0.0,0.0,0.0
9/30/09,0,0,0.0,0.0,0.0
10/1/09,0,0,0.0,0.0,0.0
10/2/09,0,0,0.0,0.0,0.0
10/5/09,0,0,0.0,0.0,0.0
10/6/09,0,0,0.0,0.0,0.0
10/7/09,0,0,0.0,0.0,0.0
10/8/09,0,0,0.0,0.0,0.0
10/9/09,0,0,0.0,0.0,0.0
10/12/09,0,0,0.0,0.0,0.0
10/13/09,0,0,0.0,0.0,0.0
10/14/09,0,0,0.0,0.0,0.0
10/15/09,0,0,0.0,0.0,0.0
10/16/09,0,0,0.0,0.0,0.0
10/19/09,0,0,0.0,0.0,0.0
10/20/09,0,0,0.0,0.0,0.0
10/21/09,0,0,0.0,0.0,0.0
10/22/09,0,0,0.0,0.0,0.0
10/23/09,0,0,0.0,0.0,0.0
10/26/09,0,0,0.0,0.0,0.0
10/27/09,0,0,0.0,0.0,0.0
10/28/09,0,0,0.0,0.0,0.0
10/29/09,0,0,0.0,0.0,0.0
10/30/09,0,0,0.0,0.0,0.0
11/2/09,0,0,0.0,0.0,0.0
11/3/09,0,0,0.0,0.0,0.0
11/4/09,0,0,0.0,0.0,0.0
11/5/09,0,0,0.0,0.0,0.0
11/6/09,0,0,0.0,0.0,0.0
11/9/09,0,0,0.0,0.0,0.0
11/10/09,0,0,0.0,0.0,0.0
11/11/09,0,0,0.0,0.0,0.0
11/12/09,0,0,0.0,0.0,0.0
11/13/09,0,0,0.0,0.0,0.0
11/16/09,0,0,0.0,0.0,0.0
11/17/09,0,0,0.0,0.0,0.0
11/18/09,0,0,0.0,0.0,0.0
11/19/09,0,0,0.0,0.0,0.0
11/20/09,0,0,0.0,0.0,0.0
11/23/09,0,0,0.0,0.0,0.0
11/24/09,0,0,0.0,0.0,0.0
11/25/09,0,0,0.0,0.0,0.0
11/27/09,0,0,0.0,0.0,0.0
11/30/09,0,0,0.0,0.0,0.0
12/1/09,0,0,0.0,0.0,0.0
12/2/09,0,0,0.0,0.0,0.0
12/3/09,0,0,0.0,0.0,0.0
12/4/09,0,0,0.0,0.0,0.0
12/7/09,0,0,0.0,0.0,0.0
12/8/09,0,0,0.0,0.0,0.0
12/9/09,0,0,0.0,0.0,0.0
12/10/09,0,0,0.0,0.0,0.0
12/11/09,0,0,0.0,0.0,0.0
12/14/09,0,0,0.0,0.0,0.0
12/15/09,0,0,0.0,0.0,0.0
12/16/09,0,0,0.0,0.0,0.0
12/17/09,0,0,0.0,0.0,0.0
12/18/09,0,0,0.0,0.0,0.0
12/21/09,0,0,0.0,0.0,0.0
12/22/09,0,0,0.0,0.0,0.0
12/23/09,0,0,0.0,0.0,0.0
12/24/09,0,0,0.0,0.0,0.0
12/28/09,0,0,0.0,0.0,0.0
12/29/09,0,0,0.0,0.0,0.0
12/30/09,0,0,0.0,0.0,0.0
12/31/09,0,0,0.0,0.0,0.0
1/4/10,0,0,0.0,0.0,0.0
1/5/10,0,0,0.0,0.0,0.0
1/6/10,0,0,0.0,0.0,0.0
1/7/10,0,0,0.0,0.0,0.0
1/8/10,0,0,0.0,0.0,0.0
1/11/10,0,0,0.0,0.0,0.0
1/12/10,0,0,0.0,0.0,0.0
1/13/10,0,0,0.0,0.0,0.0
1/14/10,0,0,0.0,0.0,0.0
1/15/10,0,0,0.0,0.0,0.0
1/19/10,0,0,0.0,0.0,0.0
1/20/10,0,0,0.0,0.0,0.0
1/21/10,0,0,0.0,0.0,0.0
1/22/10,0,0,0.0,0.0,0.0
1/25/10,0,0,0.0,0.0,0.0
1/26/10,0,0,0.0,0.0,0.0
1/27/10,0,0,0.0,0.0,0.0
1/28/10,0,0,0.0,0.0,0.0
1/29/10,0,0,0.0,0.0,0.0
2/1/10,0,0,0.0,0.0,0.0
2/2/10,0,0,0.0,0.0,0.0
2/3/10,0,0,0.0,0.0,0.0
2/4/10,0,0,0.0,0.0,0.0
2/5/10,0,0,0.0,0.0,0.0
2/8/10,0,0,0.0,0.0,0.0
2/9/10,0,0,0.0,0.0,0.0
2/10/10,0,0,0.0,0.0,0.0
2/11/10,0,0,0.0,0.0,0.0
2/12/10,0,0,0.0,0.0,0.0
2/16/10,0,0,0.0,0.0,0.0
2/17/10,0,0,0.0,0.0,0.0
2/18/10,0,0,0.0,0.0,0.0
2/19/10,0,0,0.0,0.0,0.0
2/22/10,0,0,0.0,0.0,0.0
2/23/10,0,0,0.0,0.0,0.0
2/24/10,0,0,0.0,0.0,0.0
2/25/10,0,0,0.0,0.0,0.0
2/26/10,0,0,0.0,0.0,0.0
3/1/10,0,0,0.0,0.0,0.0
3/2/10,0,0,0.0,0.0,0.0
3/3/10,0,0,0.0,0.0,0.0
3/4/10,0,0,0.0,0.0,0.0
3/5/10,0,0,0.0,0.0,0.0
3/8/10,0,0,0.0,0.0,0.0
3/9/10,0,0,0.0,0.0,0.0
3/10/10,0,0,0.0,0.0,0.0
3/11/10,0,0,0.0,0.0,0.0
3/12/10,0,0,0.0,0.0,0.0
3/15/10,0,0,0.0,0.0,0.0
3/16/10,0,0,0.0,0.0,0.0
3/17/10,0,0,0.0,0.0,0.0
3/18/10,0,0,0.0,0.0,0.0
3/19/10,0,0,0.0,0.0,0.0
3/22/10,0,0,0.0,0.0,0.0
3/23/10,0,0,0.0,0.0,0.0
3/24/10,0,0,0.0,0.0,0.0
3/25/10,0,0,0.0,0.0,0.0
3/26/10,0,0,0.0,0.0,0.0
3/29/10,0,0,0.0,0.0,0.0
3/30/10,0,0,0.0,0.0,0.0
3/31/10,0,0,0.0,0.0,0.0
4/1/10,0,0,0.0,0.0,0.0
4/2/10,0,0,0.0,0.0,0.0
4/5/10,0,0,0.0,0.0,0.0
4/6/10,0,0,0.0,0.0,0.0
4/7/10,0,0,0.0,0.0,0.0
4/8/10,0,0,0.0,0.0,0.0
4/9/10,0,0,0.0,0.0,0.0
4/12/10,0,0,0.0,0.0,0.0
4/13/10,0,0,0.0,0.0,0.0
4/14/10,0,0,0.0,0.0,0.0
4/15/10,0,0,0.0,0.0,0.0
4/16/10,0,0,0.0,0.0,0.0
4/19/10,0,0,0.0,0.0,0.0
4/20/10,0,0,0.0,0.0,0.0
4/21/10,0,0,0.0,0.0,0.0
4/22/10,0,0,0.0,0.0,0.0
4/23/10,0,0,0.0,0.0,0.0
4/26/10,0,0,0.0,0.0,0.0
4/27/10,0,0,0.0,0.0,0.0
4/28/10,0,0,0.0,0.0,0.0
4/29/10,0,0,0.0,0.0,0.0
4/30/10,0,0,0.0,0.0,0.0
5/3/10,0,0,0.0,0.0,0.0
5/4/10,0,0,0.0,0.0,0.0
5/5/10,0,0,0.0,0.0,0.0
5/6/10,0,0,0.0,0.0,0.0
5/7/10,0,0,0.0,0.0,0.0
5/10/10,0,0,0.0,0.0,0.0
5/11/10,0,0,0.0,0.0,0.0
5/12/10,0,0,0.0,0.0,0.0
5/13/10,0,0,0.0,0.0,0.0
5/14/10,0,0,0.0,0.0,0.0
5/17/10,0,0,0.0,0.0,0.0
5/18/10,0,0,0.0,0.0,0.0
5/19/10,0,0,0.0,0.0,0.0
5/20/10,0,0,0.0,0.0,0.0
5/21/10,0,0,0.0,0.0,0.0
5/24/10,0,0,0.0,0.0,0.0
5/25/10,0,0,0.0,0.0,0.0
5/26/10,0,0,0.0,0.0,0.0
5/27/10,0,0,0.0,0.0,0.0
5/28/10,0,0,0.0,0.0,0.0
6/1/10,0,0,0.0,0.0,0.0
6/2/10,0,0,0.0,0.0,0.0
6/3/10,0,0,0.0,0.0,0.0
6/4/10,0,0,0.0,0.0,0.0
6/7/10,0,0,0.0,0.0,0.0
6/8/10,0,0,0.0,0.0,0.0
6/9/10,0,0,0.0,0.0,0.0
6/10/10,0,0,0.0,0.0,0.0
6/11/10,0,0,0.0,0.0,0.0
6/14/10,0,0,0.0,0.0,0.0
6/15/10,0,0,0.0,0.0,0.0
6/16/10,0,0,0.0,0.0,0.0
6/17/10,0,0,0.0,0.0,0.0
6/18/10,0,0,0.0,0.0,0.0
6/21/10,0,0,0.0,0.0,0.0
6/22/10,0,0,0.0,0.0,0.0
6/23/10,0,0,0.0,0.0,0.0
6/24/10,0,0,0.0,0.0,0.0
6/25/10,0,0,0.0,0.0,0.0
6/28/10,0,0,0.0,0.0,0.0
6/29/10,-1,1,-407.92,-1.620000000000001,-409.54
6/30/10,-1,1,-500.0,62.5,-437.5
7/1/10,-1,1,843.75,-296.875,546.875
7/2/10,-1,1,-843.75,421.875,-421.875
7/6/10,-1,1,687.5,-296.875,390.625
7/7/10,-1,1,531.25,-281.25,250.0
7/8/10,-1,1,500.0,-234.375,265.625
7/9/10,-1,1,-62.5,187.5,125.0
7/12/10,-1,1,875.0,-453.125,421.875
7/13/10,-1,1,-1125.0,578.125,-546.875
7/14/10,-1,1,-1062.5,546.875,-515.625
7/15/10,-1,1,-437.5,421.875,-15.625
7/16/10,-1,1,500.0,-171.875,328.125
7/19/10,-1,1,-375.0,203.125,-171.875
7/20/10,-1,1,-875.0,265.625,-609.375
7/21/10,-1,1,750.0,-328.125,421.875
7/22/10,-1,1,937.5,-500.0,437.5
7/23/10,-1,1,-62.5,62.5,0.0
7/26/10,-1,1,875.0,-406.25,468.75
7/27/10,-1,1,-500.0,531.25,31.25
7/28/10,-1,1,-31.25,234.375,203.125
7/29/10,-1,1,-1843.75,718.75,-1125.0
7/30/10,-1,1,1093.75,-390.625,703.125
8/2/10,-1,1,-781.25,562.5,-218.75
8/3/10,-1,1,500.0,-359.375,140.625
8/4/10,-1,1,-468.75,265.625,-203.125
8/5/10,-1,1,-1156.25,687.5,-468.75
8/6/10,-1,1,187.5,-62.5,125.0
8/9/10,-1,1,-437.5,468.75,31.25
8/10/10,-1,1,-1593.75,625.0,-968.75
8/11/10,-1,1,156.25,-265.625,-109.375
8/12/10,-1,1,-781.25,234.375,-546.875
8/13/10,-1,1,-1875.0,625.0,-1250.0
8/16/10,-1,1,968.75,-531.25,437.5
8/17/10,-1,1,-437.5,-62.5,-500.0
8/18/10,-1,1,-1000.0,343.75,-656.25
8/19/10,-1,1,343.75,-421.875,-78.125
8/20/10,-1,1,-125.0,125.0,0.0
8/23/10,-1,1,-1625.0,750.0,-875.0
8/24/10,-1,1,562.5,-484.375,78.125
8/25/10,-1,1,-812.5,296.875,-515.625
8/26/10,-1,1,2312.5,-1031.25,1281.25
8/27/10,-1,1,-1781.25,937.5,-843.75
8/30/10,-1,1,-937.5,343.75,-593.75
8/31/10,-1,1,1843.75,-828.125,1015.625
9/1/10,-1,1,656.25,-250.0,406.25
9/2/10,-1,1,1062.5,-531.25,531.25
9/3/10,-1,1,-1468.75,828.125,-640.625
9/7/10,-1,1,718.75,-406.25,312.5
9/8/10,-1,1,1656.25,-812.5,843.75
9/9/10,-1,1,437.5,-234.375,203.125
9/10/10,-1,1,-562.5,515.625,-46.875
9/13/10,-1,1,-875.0,531.25,-343.75
9/14/10,-1,1,906.25,-250.0,656.25
9/15/10,-1,1,781.25,-281.25,500.0
9/16/10,-1,1,-218.75,234.375,15.625
9/17/10,-1,1,-531.25,265.625,-265.625
9/20/10,-1,1,-1437.5,968.75,-468.75
9/21/10,-1,1,-656.25,187.5,-468.75
9/22/10,-1,1,-31.25,15.625,-15.625
9/23/10,-1,1,1000.0,-359.375,640.625
9/24/10,-1,1,-1593.75,734.375,-859.375
9/27/10,-1,1,-875.0,484.375,-390.625
9/28/10,-1,1,562.5,-281.25,281.25
9/29/10,-1,1,-62.5,-109.375,-171.875
9/30/10,-1,1,343.75,31.25,375.0
10/1/10,-1,1,-531.25,390.625,-140.625
10/4/10,-1,1,218.75,171.875,390.625
10/5/10,-1,1,-1125.0,453.125,-671.875
10/6/10,-1,1,375.0,46.875,421.875
10/7/10,-1,1,125.0,171.875,296.875
10/8/10,-1,1,-0.0,125.0,125.0
10/11/10,-1,1,593.75,-359.375,234.375
10/12/10,-1,1,281.25,140.625,421.875
10/13/10,-1,1,1000.0,-546.875,453.125
10/14/10,-1,1,1406.25,-437.5,968.75
10/15/10,0,0,-32.92,-17.245,-50.165000000000006
10/18/10,0,0,0.0,0.0,0.0
10/19/10,0,0,0.0,0.0,0.0
10/20/10,0,0,0.0,0.0,0.0
10/21/10,0,0,0.0,0.0,0.0
10/22/10,0,0,0.0,0.0,0.0
10/25/10,0,0,0.0,0.0,0.0
10/26/10,0,0,0.0,0.0,0.0
10/27/10,0,0,0.0,0.0,0.0
10/28/10,0,0,0.0,0.0,0.0
10/29/10,0,0,0.0,0.0,0.0
11/1/10,0,0,0.0,0.0,0.0
11/2/10,0,0,0.0,0.0,0.0
11/3/10,0,0,0.0,0.0,0.0
11/4/10,0,0,0.0,0.0,0.0
11/5/10,0,0,0.0,0.0,0.0
11/8/10,0,0,0.0,0.0,0.0
11/9/10,0,0,0.0,0.0,0.0
11/10/10,0,0,0.0,0.0,0.0
11/11/10,0,0,0.0,0.0,0.0
11/12/10,0,0,0.0,0.0,0.0
11/15/10,0,0,0.0,0.0,0.0
11/16/10,0,0,0.0,0.0,0.0
11/17/10,0,0,0.0,0.0,0.0
11/18/10,0,0,0.0,0.0,0.0
11/19/10,0,0,0.0,0.0,0.0
11/22/10,0,0,0.0,0.0,0.0
11/23/10,0,0,0.0,0.0,0.0
11/24/10,0,0,0.0,0.0,0.0
11/26/10,0,0,0.0,0.0,0.0
11/29/10,0,0,0.0,0.0,0.0
11/30/10,0,0,0.0,0.0,0.0
12/1/10,0,0,0.0,0.0,0.0
12/2/10,0,0,0.0,0.0,0.0
12/3/10,0,0,0.0,0.0,0.0
12/6/10,0,0,0.0,0.0,0.0
12/7/10,0,0,0.0,0.0,0.0
12/8/10,0,0,0.0,0.0,0.0
12/9/10,0,0,0.0,0.0,0.0
12/10/10,0,0,0.0,0.0,0.0
12/13/10,0,0,0.0,0.0,0.0
12/14/10,0,0,0.0,0.0,0.0
12/15/10,0,0,0.0,0.0,0.0
12/16/10,0,0,0.0,0.0,0.0
12/17/10,0,0,0.0,0.0,0.0
12/20/10,0,0,0.0,0.0,0.0
12/21/10,0,0,0.0,0.0,0.0
12/22/10,0,0,0.0,0.0,0.0
12/23/10,0,0,0.0,0.0,0.0
12/27/10,0,0,0.0,0.0,0.0
12/28/10,0,0,0.0,0.0,0.0
12/29/10,0,0,0.0,0.0,0.0
12/30/10,0,0,0.0,0.0,0.0
12/31/10,0,0,0.0,0.0,0.0
1/3/11,0,0,0.0,0.0,0.0
1/4/11,0,0,0.0,0.0,0.0
1/5/11,0,0,0.0,0.0,0.0
1/6/11,0,0,0.0,0.0,0.0
1/7/11,0,0,0.0,0.0,0.0
1/10/11,0,0,0.0,0.0,0.0
1/11/11,0,0,0.0,0.0,0.0
1/12/11,0,0,0.0,0.0,0.0
1/13/11,0,0,0.0,0.0,0.0
1/14/11,0,0,0.0,0.0,0.0
1/18/11,0,0,0.0,0.0,0.0
1/19/11,0,0,0.0,0.0,0.0
1/20/11,0,0,0.0,0.0,0.0
1/21/11,0,0,0.0,0.0,0.0
1/24/11,0,0,0.0,0.0,0.0
1/25/11,0,0,0.0,0.0,0.0
1/26/11,0,0,0.0,0.0,0.0
1/27/11,0,0,0.0,0.0,0.0
1/28/11,0,0,0.0,0.0,0.0
1/31/11,0,0,0.0,0.0,0.0
2/1/11,0,0,0.0,0.0,0.0
2/2/11,0,0,0.0,0.0,0.0
2/3/11,0,0,0.0,0.0,0.0
2/4/11,0,0,0.0,0.0,0.0
2/7/11,0,0,0.0,0.0,0.0
2/8/11,0,0,0.0,0.0,0.0
2/9/11,0,0,0.0,0.0,0.0
2/10/11,0,0,0.0,0.0,0.0
2/11/11,0,0,0.0,0.0,0.0
2/14/11,0,0,0.0,0.0,0.0
2/15/11,0,0,0.0,0.0,0.0
2/16/11,0,0,0.0,0.0,0.0
2/17/11,0,0,0.0,0.0,0.0
2/18/11,0,0,0.0,0.0,0.0
2/22/11,0,0,0.0,0.0,0.0
2/23/11,0,0,0.0,0.0,0.0
2/24/11,0,0,0.0,0.0,0.0
2/25/11,0,0,0.0,0.0,0.0
2/28/11,0,0,0.0,0.0,0.0
3/1/11,0,0,0.0,0.0,0.0
3/2/11,0,0,0.0,0.0,0.0
3/3/11,0,0,0.0,0.0,0.0
3/4/11,0,0,0.0,0.0,0.0
3/7/11,0,0,0.0,0.0,0.0
3/8/11,0,0,0.0,0.0,0.0
3/9/11,0,0,0.0,0.0,0.0
3/10/11,0,0,0.0,0.0,0.0
3/11/11,0,0,0.0,0.0,0.0
3/14/11,0,0,0.0,0.0,0.0
3/15/11,0,0,0.0,0.0,0.0
3/16/11,0,0,0.0,0.0,0.0
3/17/11,0,0,0.0,0.0,0.0
3/18/11,0,0,0.0,0.0,0.0
3/21/11,0,0,0.0,0.0,0.0
3/22/11,0,0,0.0,0.0,0.0
3/23/11,0,0,0.0,0.0,0.0
3/24/11,0,0,0.0,0.0,0.0
3/25/11,0,0,0.0,0.0,0.0
3/28/11,0,0,0.0,0.0,0.0
3/29/11,0,0,0.0,0.0,0.0
3/30/11,0,0,0.0,0.0,0.0
3/31/11,0,0,0.0,0.0,0.0
4/1/11,0,0,0.0,0.0,0.0
4/4/11,0,0,0.0,0.0,0.0
4/5/11,0,0,0.0,0.0,0.0
4/6/11,0,0,0.0,0.0,0.0
4/7/11,0,0,0.0,0.0,0.0
4/8/11,0,0,0.0,0.0,0.0
4/11/11,0,0,0.0,0.0,0.0
4/12/11,0,0,0.0,0.0,0.0
4/13/11,0,0,0.0,0.0,0.0
4/14/11,0,0,0.0,0.0,0.0
4/15/11,0,0,0.0,0.0,0.0
4/18/11,0,0,0.0,0.0,0.0
4/19/11,0,0,0.0,0.0,0.0
4/20/11,0,0,0.0,0.0,0.0
4/21/11,0,0,0.0,0.0,0.0
4/25/11,0,0,0.0,0.0,0.0
4/26/11,0,0,0.0,0.0,0.0
4/27/11,0,0,0.0,0.0,0.0
4/28/11,0,0,0.0,0.0,0.0
4/29/11,0,0,0.0,0.0,0.0
5/2/11,0,0,0.0,0.0,0.0
5/3/11,0,0,0.0,0.0,0.0
5/4/11,0,0,0.0,0.0,0.0
5/5/11,0,0,0.0,0.0,0.0
5/6/11,0,0,0.0,0.0,0.0
5/9/11,0,0,0.0,0.0,0.0
5/10/11,0,0,0.0,0.0,0.0
5/11/11,0,0,0.0,0.0,0.0
5/12/11,0,0,0.0,0.0,0.0
5/13/11,0,0,0.0,0.0,0.0
5/16/11,0,0,0.0,0.0,0.0
5/17/11,0,0,0.0,0.0,0.0
5/18/11,0,0,0.0,0.0,0.0
5/19/11,0,0,0.0,0.0,0.0
5/20/11,0,0,0.0,0.0,0.0
5/23/11,0,0,0.0,0.0,0.0
5/24/11,0,0,0.0,0.0,0.0
5/25/11,0,0,0.0,0.0,0.0
5/26/11,0,0,0.0,0.0,0.0
5/27/11,0,0,0.0,0.0,0.0
5/31/11,0,0,0.0,0.0,0.0
6/1/11,0,0,0.0,0.0,0.0
6/2/11,0,0,0.0,0.0,0.0
6/3/11,0,0,0.0,0.0,0.0
6/6/11,0,0,0.0,0.0,0.0
6/7/11,0,0,0.0,0.0,0.0
6/8/11,0,0,0.0,0.0,0.0
6/9/11,0,0,0.0,0.0,0.0
6/10/11,0,0,0.0,0.0,0.0
6/13/11,0,0,0.0,0.0,0.0
6/14/11,0,0,0.0,0.0,0.0
6/15/11,0,0,0.0,0.0,0.0
6/16/11,0,0,0.0,0.0,0.0
6/17/11,0,0,0.0,0.0,0.0
6/20/11,0,0,0.0,0.0,0.0
6/21/11,0,0,0.0,0.0,0.0
6/22/11,0,0,0.0,0.0,0.0
6/23/11,0,0,0.0,0.0,0.0
6/24/11,0,0,0.0,0.0,0.0
6/27/11,0,0,0.0,0.0,0.0
6/28/11,0,0,0.0,0.0,0.0
6/29/11,0,0,0.0,0.0,0.0
6/30/11,0,0,0.0,0.0,0.0
7/1/11,0,0,0.0,0.0,0.0
7/5/11,0,0,0.0,0.0,0.0
7/6/11,0,0,0.0,0.0,0.0
7/7/11,0,0,0.0,0.0,0.0
7/8/11,0,0,0.0,0.0,0.0
7/11/11,0,0,0.0,0.0,0.0
7/12/11,0,0,0.0,0.0,0.0
7/13/11,0,0,0.0,0.0,0.0
7/14/11,0,0,0.0,0.0,0.0
7/15/11,0,0,0.0,0.0,0.0
7/18/11,0,0,0.0,0.0,0.0
7/19/11,0,0,0.0,0.0,0.0
7/20/11,0,0,0.0,0.0,0.0
7/21/11,0,0,0.0,0.0,0.0
7/22/11,0,0,0.0,0.0,0.0
7/25/11,0,0,0.0,0.0,0.0
7/26/11,0,0,0.0,0.0,0.0
7/27/11,0,0,0.0,0.0,0.0
7/28/11,0,0,0.0,0.0,0.0
7/29/11,0,0,0.0,0.0,0.0
8/1/11,0,0,0.0,0.0,0.0
8/2/11,0,0,0.0,0.0,0.0
8/3/11,0,0,0.0,0.0,0.0
8/4/11,0,0,0.0,0.0,0.0
8/5/11,0,0,0.0,0.0,0.0
8/8/11,0,0,0.0,0.0,0.0
8/9/11,0,0,0.0,0.0,0.0
8/10/11,-1,1,2967.08,-860.995,2106.085
8/11/11,-1,1,-1718.75,656.25,-1062.5
8/12/11,-1,1,781.25,-312.5,468.75
8/15/11,-1,1,-906.25,515.625,-390.625
8/16/11,-1,1,-875.0,281.25,-593.75
8/17/11,-1,1,-1687.5,421.875,-1265.625
8/18/11,-1,1,-593.75,15.625,-578.125
8/19/11,-1,1,62.5,-203.125,-140.625
8/22/11,-1,1,1125.0,-265.625,859.375
8/23/11,-1,1,2187.5,-750.0,1437.5
8/24/11,-1,1,-718.75,406.25,-312.5
8/25/11,-1,1,-593.75,296.875,-296.875
8/26/11,-1,1,1343.75,-562.5,781.25
8/29/11,-1,1,-1750.0,671.875,-1078.125
8/30/11,-1,1,1281.25,-390.625,890.625
8/31/11,-1,1,-1375.0,562.5,-812.5
9/1/11,-1,1,-2937.5,765.625,-2171.875
9/2/11,-1,1,-468.75,-62.5,-531.25
9/6/11,-1,1,1281.25,-343.75,937.5
9/7/11,-1,1,-593.75,375.0,-218.75
9/8/11,-1,1,-1187.5,562.5,-625.0
9/9/11,-1,1,-62.5,-296.875,-359.375
9/12/11,-1,1,1187.5,-406.25,781.25
9/13/11,-1,1,-125.0,-171.875,-296.875
9/14/11,-1,1,1156.25,-531.25,625.0
9/15/11,-1,1,-281.25,78.125,-203.125
9/16/11,-1,1,-2281.25,984.375,-1296.875
9/19/11,-1,1,343.75,-78.125,265.625
9/20/11,-1,1,-1812.5,281.25,-1531.25
9/21/11,-1,1,-2875.0,1000.0,-1875.0
9/22/11,-1,1,1343.75,-781.25,562.5
9/23/11,-1,1,1843.75,-625.0,1218.75
9/26/11,-1,1,2093.75,-781.25,1312.5
9/27/11,-1,1,-156.25,109.375,-46.875
9/28/11,-1,1,-1156.25,312.5,-843.75
9/29/11,-1,1,-531.25,109.375,-421.875
9/30/11,-1,1,-2656.25,890.625,-1765.625
10/3/11,-1,1,-93.75,-31.25,-125.0
10/4/11,-1,1,1812.5,-843.75,968.75
10/5/11,-1,1,1125.0,-593.75,531.25
10/6/11,-1,1,1125.0,-625.0,500.0
10/7/11,-1,1,2625.0,-1296.875,1328.125
10/10/11,-1,1,-1187.5,640.625,-546.875
10/11/11,-1,1,1312.5,-312.5,1000.0
10/12/11,-1,1,-968.75,515.625,-453.125
10/13/11,-1,1,1125.0,-312.5,812.5
10/14/11,-1,1,-1343.75,593.75,-750.0
10/17/11,-1,1,156.25,109.375,265.625
10/18/11,-1,1,125.0,15.625,140.625
10/19/11,-1,1,468.75,-140.625,328.125
10/20/11,-1,1,500.0,-46.875,453.125
10/21/11,-1,1,406.25,-312.5,93.75
10/24/11,-1,1,-1968.75,781.25,-1187.5
10/25/11,-1,1,1281.25,-546.875,734.375
10/26/11,-1,1,3375.0,-1265.625,2109.375
10/27/11,-1,1,-1468.75,781.25,-687.5
10/28/11,-1,1,-2156.25,968.75,-1187.5
